ID,FICO_Score,FICO_Class,Dataset_Name,Model_Name,Sampling_Technique
380,602,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
381,581,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
382,663,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
383,463,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
384,599,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
385,626,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
386,650,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
387,544,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
388,658,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
389,472,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
390,626,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
391,616,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
392,439,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
393,540,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
394,598,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
395,620,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
396,600,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
397,672,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
398,624,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
399,806,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
400,668,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
401,591,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
402,647,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
403,638,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
404,689,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
405,639,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
406,570,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
407,726,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
408,595,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
409,651,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
410,559,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
411,684,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
412,771,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
413,591,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
414,656,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
415,569,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
416,609,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
417,598,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
418,564,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
419,636,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
420,466,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
421,544,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
422,626,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
423,545,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
424,419,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
425,623,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
426,499,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
427,600,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
428,658,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
429,572,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
430,789,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
431,522,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
432,615,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
433,595,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
434,475,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
435,605,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
436,553,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
437,524,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
438,804,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
439,434,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
440,537,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
441,633,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
442,637,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
443,592,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
444,749,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
445,574,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
446,559,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
447,567,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
448,519,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
449,602,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
450,783,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
451,684,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
452,568,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
453,534,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
454,638,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
455,609,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
456,558,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
457,652,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
458,527,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
459,485,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
460,616,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
461,577,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
462,657,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
463,559,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
464,504,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
465,443,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
466,521,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
467,653,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
468,610,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
469,542,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
470,572,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
471,550,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
472,485,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
473,672,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
474,625,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
475,698,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
476,623,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
477,605,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
478,655,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
479,476,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
480,476,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
481,580,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
482,595,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
483,541,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
484,616,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
485,791,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
486,651,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
487,561,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
488,559,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
489,684,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
490,615,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
491,553,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
492,696,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
493,620,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
494,595,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
495,616,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
496,520,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
497,550,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
498,599,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
499,806,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
500,581,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
501,541,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
502,526,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
503,622,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
504,530,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
505,695,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
506,812,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
507,572,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
508,499,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
509,588,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
510,582,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
511,621,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
512,560,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
513,426,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
514,524,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
515,566,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
516,530,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
517,616,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
518,600,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
519,576,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
520,508,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
521,519,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
522,608,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
523,511,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
524,614,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
525,669,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
526,564,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
527,794,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
528,579,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
529,694,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
530,559,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
531,746,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
532,582,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
533,546,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
534,439,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
535,412,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
536,570,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
537,654,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
538,563,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
539,646,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
540,491,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
541,632,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
542,556,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
543,565,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
544,645,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
545,563,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
546,580,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
547,624,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
548,567,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
549,583,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
550,510,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
551,579,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
552,548,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
553,478,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
554,574,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
555,623,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
556,667,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
557,567,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
558,564,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
559,658,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
560,603,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
561,564,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
562,646,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
563,548,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
564,518,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
565,557,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
566,566,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
567,605,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
568,646,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
569,555,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
570,711,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
571,651,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
572,627,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
573,491,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
574,537,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
575,507,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
576,559,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
577,627,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
578,610,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
579,797,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
580,662,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
581,543,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
582,643,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
583,650,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
584,535,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
585,578,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
586,609,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
587,549,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
588,599,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
589,586,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
590,546,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
591,594,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
592,532,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
593,580,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
594,587,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
595,684,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
596,819,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
597,530,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
598,583,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
599,536,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
600,612,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
601,609,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
602,530,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
603,646,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
604,515,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
605,603,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
606,771,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
607,594,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
608,570,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
609,564,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
610,656,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
611,574,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
612,621,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
613,594,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
614,646,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
615,588,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
616,551,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
617,562,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
618,595,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
619,806,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
620,532,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
621,497,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
622,557,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
623,464,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
624,552,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
625,587,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
626,476,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
627,559,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
628,815,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
629,589,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
630,617,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
631,533,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
632,557,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
633,485,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
634,641,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
635,588,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
636,557,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
637,404,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
638,582,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
639,605,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
640,633,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
641,523,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
642,541,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
643,589,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
644,624,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
645,531,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
646,558,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
647,542,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
648,569,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
649,631,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
650,566,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
651,670,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
652,645,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
653,551,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
654,662,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
655,750,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
656,584,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
657,570,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
658,526,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
659,673,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
660,519,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
661,544,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
662,644,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
663,619,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
664,566,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
665,570,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
666,625,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
667,537,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
668,541,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
669,563,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
670,605,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
671,581,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
672,572,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
673,589,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
674,581,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
675,541,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
676,538,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
677,617,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
678,629,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
679,629,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
680,570,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
681,552,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
682,540,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
683,806,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
684,648,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
685,564,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
686,545,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
687,553,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
688,591,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
689,519,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
690,568,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
691,518,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
692,661,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
693,616,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
694,472,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
695,629,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
696,513,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
697,572,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
698,589,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
699,577,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
700,582,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
701,541,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
702,530,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
703,809,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
704,634,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
705,641,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
706,598,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
707,705,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
708,553,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
709,604,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
710,421,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
711,649,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
712,807,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
713,621,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
714,476,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
715,545,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
716,515,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
717,616,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
718,579,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
719,617,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
720,542,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
721,549,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
722,578,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
723,612,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
724,606,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
725,580,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
726,472,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
727,597,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
728,615,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
729,579,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
730,684,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
731,609,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
732,637,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
733,570,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
734,491,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
735,561,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
736,804,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
737,606,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
738,615,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
739,509,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
740,583,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
741,589,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
742,621,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
743,590,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
744,677,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
745,562,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
746,636,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
747,618,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
748,574,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
749,565,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
750,666,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
751,599,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
752,767,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
753,464,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
754,608,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
755,584,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
756,559,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
757,580,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
758,605,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
759,642,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
