,FICO_Score,FICO_Class
10594,715,Very Good
10595,643,Good
10596,746,Very Good
10597,675,Good
10598,514,Fair
10599,586,Fair
10600,702,Very Good
10601,614,Good
10602,538,Fair
10603,743,Very Good
10604,535,Fair
10605,598,Fair
10606,800,Very Good
10607,571,Fair
10608,536,Fair
10609,651,Good
10610,510,Fair
10611,666,Good
10612,517,Fair
10613,770,Very Good
10614,625,Good
10615,629,Good
10616,732,Very Good
10617,526,Fair
10618,688,Good
10619,437,Fair
10620,722,Very Good
10621,436,Fair
10622,672,Good
10623,756,Very Good
10624,512,Fair
10625,576,Fair
10626,553,Fair
10627,651,Good
10628,541,Fair
10629,478,Fair
10630,579,Fair
10631,765,Very Good
10632,814,Very Good
10633,494,Fair
10634,542,Fair
10635,644,Good
10636,419,Fair
10637,680,Good
10638,632,Good
10639,599,Fair
10640,514,Fair
10641,475,Fair
10642,758,Very Good
10643,553,Fair
10644,729,Very Good
10645,808,Very Good
10646,526,Fair
10647,650,Good
10648,719,Very Good
10649,458,Fair
10650,474,Fair
10651,680,Good
10652,657,Good
10653,635,Good
10654,778,Very Good
10655,535,Fair
10656,616,Good
10657,733,Very Good
10658,697,Good
10659,729,Very Good
10660,519,Fair
10661,450,Fair
10662,592,Fair
10663,594,Fair
10664,618,Good
10665,637,Good
10666,579,Fair
10667,610,Good
10668,545,Fair
10669,566,Fair
10670,782,Very Good
10671,727,Very Good
10672,739,Very Good
10673,747,Very Good
10674,565,Fair
10675,752,Very Good
10676,719,Very Good
10677,674,Good
10678,545,Fair
10679,648,Good
10680,738,Very Good
10681,597,Fair
10682,804,Very Good
10683,818,Very Good
10684,710,Very Good
10685,603,Good
10686,509,Fair
10687,710,Very Good
10688,480,Fair
10689,451,Fair
10690,647,Good
10691,623,Good
10692,503,Fair
10693,612,Good
10694,723,Very Good
10695,484,Fair
10696,661,Good
10697,552,Fair
10698,474,Fair
10699,461,Fair
10700,489,Fair
10701,477,Fair
10702,746,Very Good
10703,671,Good
10704,604,Good
10705,621,Good
10706,466,Fair
10707,529,Fair
10708,824,Very Good
10709,562,Fair
10710,640,Good
10711,614,Good
10712,491,Fair
10713,779,Very Good
10714,722,Very Good
10715,771,Very Good
10716,510,Fair
10717,661,Good
10718,558,Fair
10719,700,Good
10720,616,Good
10721,649,Good
10722,624,Good
10723,727,Very Good
10724,532,Fair
10725,801,Very Good
10726,529,Fair
10727,772,Very Good
10728,590,Fair
10729,569,Fair
10730,508,Fair
10731,708,Very Good
10732,552,Fair
10733,679,Good
10734,589,Fair
10735,705,Very Good
10736,616,Good
10737,751,Very Good
10738,516,Fair
10739,666,Good
10740,478,Fair
10741,555,Fair
10742,684,Good
10743,518,Fair
10744,729,Very Good
10745,483,Fair
10746,713,Very Good
10747,589,Fair
10748,557,Fair
10749,702,Very Good
10750,574,Fair
10751,739,Very Good
10752,478,Fair
10753,762,Very Good
10754,578,Fair
10755,711,Very Good
10756,809,Very Good
10757,511,Fair
10758,781,Very Good
10759,699,Good
10760,541,Fair
10761,646,Good
10762,560,Fair
10763,601,Good
10764,652,Good
10765,769,Very Good
10766,602,Good
10767,723,Very Good
10768,804,Very Good
10769,544,Fair
10770,578,Fair
10771,587,Fair
10772,546,Fair
10773,696,Good
10774,620,Good
10775,584,Fair
10776,768,Very Good
10777,777,Very Good
10778,575,Fair
10779,545,Fair
10780,557,Fair
10781,704,Very Good
10782,761,Very Good
10783,652,Good
10784,517,Fair
10785,744,Very Good
10786,763,Very Good
10787,541,Fair
10788,702,Very Good
10789,472,Fair
10790,448,Fair
10791,577,Fair
10792,568,Fair
10793,807,Very Good
10794,622,Good
10795,455,Fair
10796,688,Good
10797,711,Very Good
10798,570,Fair
10799,596,Fair
10800,516,Fair
10801,512,Fair
10802,680,Good
10803,702,Very Good
10804,813,Very Good
10805,741,Very Good
10806,583,Fair
10807,663,Good
10808,661,Good
10809,727,Very Good
10810,614,Good
10811,654,Good
10812,605,Good
10813,601,Good
10814,637,Good
10815,745,Very Good
10816,599,Fair
10817,427,Fair
10818,562,Fair
10819,514,Fair
10820,527,Fair
10821,652,Good
10822,544,Fair
10823,751,Very Good
10824,681,Good
10825,619,Good
10826,654,Good
10827,518,Fair
10828,708,Very Good
10829,714,Very Good
10830,680,Good
10831,616,Good
10832,562,Fair
10833,591,Fair
10834,487,Fair
10835,677,Good
10836,667,Good
10837,570,Fair
10838,497,Fair
10839,523,Fair
10840,663,Good
10841,789,Very Good
10842,714,Very Good
10843,638,Good
10844,767,Very Good
10845,709,Very Good
10846,642,Good
10847,709,Very Good
10848,633,Good
10849,542,Fair
10850,673,Good
10851,644,Good
10852,688,Good
10853,632,Good
10854,453,Fair
10855,553,Fair
10856,491,Fair
10857,828,Very Good
10858,649,Good
10859,588,Fair
10860,556,Fair
10861,493,Fair
10862,704,Very Good
10863,696,Good
10864,603,Good
10865,664,Good
10866,745,Very Good
10867,449,Fair
10868,525,Fair
10869,699,Good
10870,613,Good
10871,492,Fair
10872,769,Very Good
10873,575,Fair
10874,680,Good
10875,731,Very Good
10876,435,Fair
10877,590,Fair
10878,642,Good
10879,483,Fair
10880,559,Fair
10881,782,Very Good
10882,526,Fair
10883,424,Fair
10884,501,Fair
10885,612,Good
10886,651,Good
10887,675,Good
10888,732,Very Good
10889,646,Good
10890,629,Good
10891,717,Very Good
10892,803,Very Good
10893,758,Very Good
10894,757,Very Good
10895,784,Very Good
10896,620,Good
10897,549,Fair
10898,726,Very Good
10899,662,Good
10900,710,Very Good
10901,706,Very Good
10902,561,Fair
10903,721,Very Good
10904,768,Very Good
10905,605,Good
10906,608,Good
10907,482,Fair
10908,552,Fair
10909,421,Fair
10910,645,Good
10911,502,Fair
10912,591,Fair
10913,755,Very Good
10914,484,Fair
10915,813,Very Good
10916,424,Fair
10917,607,Good
10918,682,Good
10919,820,Very Good
10920,667,Good
10921,557,Fair
10922,685,Good
10923,793,Very Good
10924,654,Good
10925,634,Good
10926,758,Very Good
10927,498,Fair
10928,582,Fair
10929,518,Fair
10930,718,Very Good
10931,541,Fair
10932,606,Good
10933,445,Fair
10934,726,Very Good
10935,627,Good
10936,482,Fair
10937,594,Fair
10938,462,Fair
10939,540,Fair
10940,667,Good
10941,500,Fair
10942,568,Fair
10943,696,Good
10944,546,Fair
10945,609,Good
10946,640,Good
10947,616,Good
10948,683,Good
10949,665,Good
10950,805,Very Good
10951,593,Fair
10952,712,Very Good
10953,763,Very Good
10954,607,Good
10955,601,Good
10956,661,Good
10957,719,Very Good
10958,733,Very Good
10959,612,Good
10960,625,Good
10961,566,Fair
10962,756,Very Good
10963,737,Very Good
10964,617,Good
10965,613,Good
10966,692,Good
10967,505,Fair
10968,710,Very Good
10969,693,Good
10970,717,Very Good
10971,757,Very Good
10972,762,Very Good
10973,622,Good
10974,562,Fair
10975,556,Fair
10976,535,Fair
10977,485,Fair
10978,606,Good
10979,654,Good
10980,458,Fair
10981,637,Good
10982,706,Very Good
10983,644,Good
10984,724,Very Good
10985,471,Fair
10986,710,Very Good
10987,622,Good
10988,666,Good
10989,568,Fair
10990,535,Fair
10991,766,Very Good
10992,777,Very Good
10993,575,Fair
10994,781,Very Good
10995,618,Good
10996,470,Fair
10997,505,Fair
10998,649,Good
10999,633,Good
11000,576,Fair
11001,801,Very Good
11002,518,Fair
11003,644,Good
11004,627,Good
11005,717,Very Good
11006,575,Fair
11007,523,Fair
11008,551,Fair
11009,697,Good
11010,479,Fair
11011,619,Good
11012,641,Good
11013,624,Good
11014,520,Fair
11015,494,Fair
11016,802,Very Good
11017,681,Good
11018,539,Fair
11019,460,Fair
11020,655,Good
11021,473,Fair
11022,471,Fair
11023,665,Good
11024,471,Fair
11025,673,Good
11026,724,Very Good
11027,816,Very Good
11028,758,Very Good
11029,631,Good
11030,628,Good
11031,703,Very Good
11032,703,Very Good
11033,641,Good
11034,595,Fair
11035,587,Fair
11036,560,Fair
11037,696,Good
11038,665,Good
11039,621,Good
11040,702,Very Good
11041,708,Very Good
11042,711,Very Good
11043,589,Fair
11044,753,Very Good
11045,648,Good
11046,522,Fair
11047,729,Very Good
11048,757,Very Good
11049,702,Very Good
11050,653,Good
11051,673,Good
11052,710,Very Good
11053,553,Fair
11054,766,Very Good
11055,586,Fair
11056,647,Good
11057,554,Fair
11058,601,Good
11059,693,Good
11060,530,Fair
11061,611,Good
11062,534,Fair
11063,633,Good
11064,757,Very Good
11065,561,Fair
11066,679,Good
11067,623,Good
11068,589,Fair
11069,689,Good
11070,756,Very Good
11071,559,Fair
11072,618,Good
11073,607,Good
11074,629,Good
11075,739,Very Good
11076,745,Very Good
11077,813,Very Good
11078,805,Very Good
11079,605,Good
11080,559,Fair
11081,680,Good
11082,500,Fair
11083,576,Fair
11084,808,Very Good
11085,611,Good
11086,774,Very Good
11087,776,Very Good
11088,645,Good
11089,600,Fair
11090,748,Very Good
11091,669,Good
11092,707,Very Good
11093,772,Very Good
11094,602,Good
11095,622,Good
11096,475,Fair
11097,610,Good
11098,711,Very Good
11099,630,Good
11100,616,Good
11101,767,Very Good
11102,426,Fair
11103,736,Very Good
11104,511,Fair
11105,743,Very Good
11106,433,Fair
11107,630,Good
11108,529,Fair
11109,572,Fair
11110,527,Fair
11111,635,Good
11112,505,Fair
11113,612,Good
11114,640,Good
11115,550,Fair
11116,748,Very Good
11117,731,Very Good
11118,463,Fair
11119,591,Fair
11120,591,Fair
11121,743,Very Good
11122,632,Good
11123,557,Fair
11124,635,Good
11125,586,Fair
11126,750,Very Good
11127,492,Fair
11128,726,Very Good
11129,738,Very Good
11130,726,Very Good
11131,702,Very Good
11132,586,Fair
11133,565,Fair
11134,669,Good
11135,746,Very Good
11136,823,Very Good
11137,512,Fair
11138,722,Very Good
11139,615,Good
11140,775,Very Good
11141,706,Very Good
11142,471,Fair
11143,687,Good
11144,634,Good
11145,571,Fair
11146,442,Fair
11147,672,Good
11148,610,Good
11149,722,Very Good
11150,677,Good
11151,701,Very Good
11152,661,Good
11153,440,Fair
11154,609,Good
11155,565,Fair
11156,537,Fair
11157,665,Good
11158,567,Fair
11159,592,Fair
11160,667,Good
11161,731,Very Good
11162,508,Fair
11163,452,Fair
11164,508,Fair
11165,534,Fair
11166,717,Very Good
11167,619,Good
11168,679,Good
11169,505,Fair
11170,716,Very Good
11171,662,Good
11172,503,Fair
11173,585,Fair
11174,679,Good
11175,685,Good
11176,717,Very Good
11177,741,Very Good
11178,665,Good
11179,711,Very Good
11180,629,Good
11181,480,Fair
11182,466,Fair
11183,547,Fair
11184,700,Good
11185,484,Fair
11186,643,Good
11187,466,Fair
11188,717,Very Good
11189,646,Good
11190,595,Fair
11191,666,Good
11192,537,Fair
11193,493,Fair
11194,660,Good
11195,546,Fair
11196,651,Good
11197,607,Good
11198,454,Fair
11199,643,Good
11200,560,Fair
11201,771,Very Good
11202,776,Very Good
11203,733,Very Good
11204,694,Good
11205,534,Fair
11206,592,Fair
11207,675,Good
11208,543,Fair
11209,626,Good
11210,548,Fair
11211,671,Good
11212,743,Very Good
11213,483,Fair
11214,468,Fair
11215,572,Fair
11216,689,Good
11217,797,Very Good
11218,621,Good
11219,649,Good
11220,484,Fair
11221,779,Very Good
11222,737,Very Good
11223,758,Very Good
11224,565,Fair
11225,724,Very Good
11226,710,Very Good
11227,769,Very Good
11228,669,Good
11229,587,Fair
11230,637,Good
11231,536,Fair
11232,620,Good
11233,785,Very Good
11234,524,Fair
11235,623,Good
11236,667,Good
11237,716,Very Good
11238,697,Good
11239,748,Very Good
11240,753,Very Good
11241,720,Very Good
11242,674,Good
11243,601,Good
11244,480,Fair
11245,760,Very Good
11246,712,Very Good
11247,690,Good
11248,434,Fair
11249,425,Fair
11250,578,Fair
11251,819,Very Good
11252,639,Good
11253,634,Good
11254,750,Very Good
11255,621,Good
11256,551,Fair
11257,452,Fair
11258,559,Fair
11259,757,Very Good
11260,537,Fair
11261,607,Good
11262,723,Very Good
11263,739,Very Good
11264,538,Fair
11265,643,Good
11266,781,Very Good
11267,467,Fair
11268,635,Good
11269,806,Very Good
11270,647,Good
11271,722,Very Good
11272,541,Fair
11273,504,Fair
11274,754,Very Good
11275,493,Fair
11276,478,Fair
11277,486,Fair
11278,827,Very Good
11279,731,Very Good
11280,499,Fair
11281,617,Good
11282,747,Very Good
11283,528,Fair
11284,539,Fair
11285,761,Very Good
11286,662,Good
11287,737,Very Good
11288,721,Very Good
11289,627,Good
11290,521,Fair
11291,633,Good
11292,805,Very Good
11293,635,Good
11294,487,Fair
11295,586,Fair
11296,770,Very Good
11297,617,Good
11298,714,Very Good
11299,540,Fair
11300,601,Good
11301,800,Very Good
11302,693,Good
11303,718,Very Good
11304,506,Fair
11305,560,Fair
11306,671,Good
11307,499,Fair
11308,658,Good
11309,728,Very Good
11310,800,Very Good
11311,520,Fair
11312,775,Very Good
11313,532,Fair
11314,450,Fair
11315,489,Fair
11316,445,Fair
11317,453,Fair
11318,519,Fair
11319,677,Good
11320,722,Very Good
11321,502,Fair
11322,625,Good
11323,553,Fair
11324,738,Very Good
11325,541,Fair
11326,617,Good
11327,549,Fair
11328,708,Very Good
11329,745,Very Good
11330,657,Good
11331,489,Fair
11332,534,Fair
11333,616,Good
11334,485,Fair
11335,689,Good
11336,704,Very Good
11337,753,Very Good
11338,542,Fair
11339,464,Fair
11340,505,Fair
11341,639,Good
11342,446,Fair
11343,485,Fair
11344,468,Fair
11345,811,Very Good
11346,818,Very Good
11347,566,Fair
11348,474,Fair
11349,449,Fair
11350,740,Very Good
11351,633,Good
11352,635,Good
11353,509,Fair
11354,514,Fair
11355,604,Good
11356,759,Very Good
11357,521,Fair
11358,584,Fair
11359,694,Good
11360,744,Very Good
11361,671,Good
11362,677,Good
11363,455,Fair
11364,635,Good
11365,809,Very Good
11366,737,Very Good
11367,492,Fair
11368,643,Good
11369,723,Very Good
11370,573,Fair
11371,635,Good
11372,666,Good
11373,443,Fair
11374,580,Fair
11375,430,Fair
11376,676,Good
11377,605,Good
11378,604,Good
11379,487,Fair
11380,717,Very Good
11381,739,Very Good
11382,629,Good
11383,542,Fair
11384,762,Very Good
11385,680,Good
11386,682,Good
11387,687,Good
11388,696,Good
11389,723,Very Good
11390,532,Fair
11391,698,Good
11392,485,Fair
11393,602,Good
11394,699,Good
11395,483,Fair
11396,609,Good
11397,512,Fair
11398,652,Good
11399,571,Fair
11400,798,Very Good
11401,786,Very Good
11402,758,Very Good
11403,715,Very Good
11404,740,Very Good
11405,720,Very Good
11406,803,Very Good
11407,771,Very Good
11408,733,Very Good
11409,468,Fair
11410,770,Very Good
11411,582,Fair
11412,506,Fair
11413,558,Fair
11414,696,Good
11415,754,Very Good
11416,575,Fair
11417,589,Fair
11418,640,Good
11419,706,Very Good
11420,743,Very Good
11421,768,Very Good
11422,825,Very Good
11423,550,Fair
11424,680,Good
11425,519,Fair
11426,582,Fair
11427,532,Fair
11428,658,Good
11429,459,Fair
11430,754,Very Good
11431,624,Good
11432,537,Fair
11433,609,Good
11434,608,Good
11435,526,Fair
11436,741,Very Good
11437,609,Good
11438,763,Very Good
11439,555,Fair
11440,749,Very Good
11441,584,Fair
11442,806,Very Good
11443,645,Good
11444,696,Good
11445,710,Very Good
11446,487,Fair
11447,495,Fair
11448,669,Good
11449,754,Very Good
11450,771,Very Good
11451,604,Good
11452,527,Fair
11453,687,Good
11454,640,Good
11455,646,Good
11456,642,Good
11457,569,Fair
11458,510,Fair
11459,479,Fair
11460,600,Fair
11461,650,Good
11462,662,Good
11463,670,Good
11464,602,Good
11465,534,Fair
11466,685,Good
11467,552,Fair
11468,698,Good
11469,731,Very Good
11470,746,Very Good
11471,734,Very Good
11472,468,Fair
11473,428,Fair
11474,778,Very Good
11475,664,Good
11476,535,Fair
11477,724,Very Good
11478,732,Very Good
11479,604,Good
11480,452,Fair
11481,642,Good
11482,765,Very Good
11483,505,Fair
11484,564,Fair
11485,600,Fair
11486,823,Very Good
11487,487,Fair
11488,670,Good
11489,763,Very Good
11490,673,Good
11491,465,Fair
11492,681,Good
11493,633,Good
11494,558,Fair
11495,533,Fair
11496,688,Good
11497,576,Fair
11498,569,Fair
11499,658,Good
11500,589,Fair
11501,563,Fair
11502,626,Good
11503,665,Good
11504,688,Good
11505,703,Very Good
11506,752,Very Good
11507,631,Good
11508,483,Fair
11509,601,Good
11510,562,Fair
11511,480,Fair
11512,646,Good
11513,764,Very Good
11514,739,Very Good
11515,588,Fair
11516,607,Good
11517,605,Good
11518,606,Good
11519,704,Very Good
11520,762,Very Good
11521,632,Good
11522,722,Very Good
11523,587,Fair
11524,549,Fair
11525,454,Fair
11526,648,Good
11527,607,Good
11528,730,Very Good
11529,650,Good
11530,743,Very Good
11531,489,Fair
11532,511,Fair
11533,696,Good
11534,686,Good
11535,436,Fair
11536,460,Fair
11537,533,Fair
11538,659,Good
11539,458,Fair
11540,501,Fair
11541,733,Very Good
11542,811,Very Good
11543,727,Very Good
11544,579,Fair
11545,596,Fair
11546,742,Very Good
11547,546,Fair
11548,722,Very Good
11549,617,Good
11550,698,Good
11551,634,Good
11552,725,Very Good
11553,814,Very Good
11554,465,Fair
11555,810,Very Good
11556,614,Good
11557,738,Very Good
11558,646,Good
11559,555,Fair
11560,496,Fair
11561,665,Good
11562,747,Very Good
11563,673,Good
11564,698,Good
11565,574,Fair
11566,613,Good
11567,522,Fair
11568,467,Fair
11569,526,Fair
11570,515,Fair
11571,760,Very Good
11572,708,Very Good
11573,646,Good
11574,750,Very Good
11575,595,Fair
11576,680,Good
11577,723,Very Good
11578,651,Good
11579,688,Good
11580,696,Good
11581,627,Good
11582,565,Fair
11583,659,Good
11584,488,Fair
11585,750,Very Good
11586,577,Fair
11587,551,Fair
11588,552,Fair
11589,555,Fair
11590,784,Very Good
11591,676,Good
11592,632,Good
11593,600,Fair
11594,577,Fair
11595,688,Good
11596,517,Fair
11597,742,Very Good
11598,527,Fair
11599,567,Fair
11600,554,Fair
11601,652,Good
11602,571,Fair
11603,724,Very Good
11604,517,Fair
11605,766,Very Good
11606,753,Very Good
11607,759,Very Good
11608,799,Very Good
11609,515,Fair
11610,487,Fair
11611,540,Fair
11612,528,Fair
11613,709,Very Good
11614,750,Very Good
11615,576,Fair
11616,462,Fair
11617,714,Very Good
11618,615,Good
11619,713,Very Good
11620,730,Very Good
11621,684,Good
11622,688,Good
11623,467,Fair
11624,653,Good
11625,648,Good
11626,535,Fair
11627,468,Fair
11628,506,Fair
11629,659,Good
11630,781,Very Good
11631,673,Good
11632,658,Good
11633,735,Very Good
11634,498,Fair
11635,728,Very Good
11636,449,Fair
11637,687,Good
11638,693,Good
11639,743,Very Good
11640,499,Fair
11641,720,Very Good
11642,497,Fair
11643,715,Very Good
11644,515,Fair
11645,630,Good
11646,547,Fair
11647,511,Fair
11648,545,Fair
11649,569,Fair
11650,663,Good
11651,692,Good
11652,617,Good
11653,563,Fair
11654,521,Fair
11655,460,Fair
11656,631,Good
11657,642,Good
11658,684,Good
11659,626,Good
11660,680,Good
11661,517,Fair
11662,506,Fair
11663,670,Good
11664,555,Fair
11665,643,Good
11666,662,Good
11667,570,Fair
11668,477,Fair
11669,722,Very Good
11670,518,Fair
11671,686,Good
11672,745,Very Good
11673,584,Fair
11674,604,Good
11675,459,Fair
11676,596,Fair
11677,466,Fair
11678,534,Fair
11679,715,Very Good
11680,696,Good
11681,666,Good
11682,634,Good
11683,509,Fair
11684,656,Good
11685,534,Fair
11686,527,Fair
11687,770,Very Good
11688,552,Fair
11689,714,Very Good
11690,560,Fair
11691,702,Very Good
11692,521,Fair
11693,533,Fair
11694,777,Very Good
11695,784,Very Good
11696,580,Fair
11697,621,Good
11698,792,Very Good
11699,654,Good
11700,587,Fair
11701,479,Fair
11702,722,Very Good
11703,666,Good
11704,515,Fair
11705,642,Good
11706,565,Fair
11707,633,Good
11708,755,Very Good
11709,439,Fair
11710,713,Very Good
11711,767,Very Good
11712,484,Fair
11713,519,Fair
11714,486,Fair
11715,516,Fair
11716,770,Very Good
11717,781,Very Good
11718,615,Good
11719,716,Very Good
11720,740,Very Good
11721,612,Good
11722,699,Good
11723,539,Fair
11724,691,Good
11725,782,Very Good
11726,432,Fair
11727,569,Fair
11728,476,Fair
11729,565,Fair
11730,460,Fair
11731,685,Good
11732,665,Good
11733,661,Good
11734,564,Fair
11735,805,Very Good
11736,609,Good
11737,613,Good
11738,680,Good
11739,460,Fair
11740,801,Very Good
11741,713,Very Good
11742,796,Very Good
11743,486,Fair
11744,518,Fair
11745,577,Fair
11746,537,Fair
11747,725,Very Good
11748,538,Fair
11749,770,Very Good
11750,688,Good
11751,573,Fair
11752,514,Fair
11753,517,Fair
11754,669,Good
11755,768,Very Good
11756,768,Very Good
11757,701,Very Good
11758,721,Very Good
11759,537,Fair
11760,778,Very Good
11761,500,Fair
11762,561,Fair
11763,474,Fair
11764,715,Very Good
11765,733,Very Good
11766,592,Fair
11767,515,Fair
11768,501,Fair
11769,664,Good
11770,591,Fair
11771,623,Good
11772,479,Fair
11773,548,Fair
11774,756,Very Good
11775,615,Good
11776,720,Very Good
11777,739,Very Good
11778,527,Fair
11779,666,Good
11780,710,Very Good
11781,573,Fair
11782,584,Fair
11783,569,Fair
11784,656,Good
11785,680,Good
11786,641,Good
11787,738,Very Good
11788,756,Very Good
11789,449,Fair
11790,789,Very Good
11791,776,Very Good
11792,771,Very Good
11793,696,Good
11794,751,Very Good
11795,638,Good
11796,736,Very Good
11797,610,Good
11798,669,Good
11799,560,Fair
11800,747,Very Good
11801,474,Fair
11802,696,Good
11803,468,Fair
11804,455,Fair
11805,664,Good
11806,739,Very Good
11807,548,Fair
11808,542,Fair
11809,633,Good
11810,708,Very Good
11811,465,Fair
11812,569,Fair
11813,500,Fair
11814,695,Good
11815,599,Fair
11816,516,Fair
11817,755,Very Good
11818,652,Good
11819,689,Good
11820,600,Fair
11821,536,Fair
11822,514,Fair
11823,594,Fair
11824,634,Good
11825,625,Good
11826,801,Very Good
11827,614,Good
11828,679,Good
11829,512,Fair
11830,769,Very Good
11831,815,Very Good
11832,678,Good
11833,444,Fair
11834,775,Very Good
11835,743,Very Good
11836,741,Very Good
11837,751,Very Good
11838,788,Very Good
11839,654,Good
11840,492,Fair
11841,737,Very Good
11842,639,Good
11843,655,Good
11844,688,Good
11845,546,Fair
11846,489,Fair
11847,553,Fair
11848,641,Good
11849,758,Very Good
11850,679,Good
11851,765,Very Good
11852,696,Good
11853,515,Fair
11854,582,Fair
11855,672,Good
11856,686,Good
11857,767,Very Good
11858,604,Good
11859,659,Good
11860,692,Good
11861,691,Good
11862,669,Good
11863,771,Very Good
11864,492,Fair
11865,516,Fair
11866,494,Fair
11867,620,Good
11868,621,Good
11869,474,Fair
11870,548,Fair
11871,760,Very Good
11872,635,Good
11873,622,Good
11874,431,Fair
11875,722,Very Good
11876,617,Good
11877,595,Fair
11878,445,Fair
11879,575,Fair
11880,472,Fair
11881,589,Fair
11882,521,Fair
11883,658,Good
11884,701,Very Good
11885,556,Fair
11886,597,Fair
11887,458,Fair
11888,537,Fair
11889,431,Fair
11890,675,Good
11891,556,Fair
11892,493,Fair
11893,748,Very Good
11894,745,Very Good
11895,538,Fair
11896,677,Good
11897,729,Very Good
11898,795,Very Good
11899,487,Fair
11900,704,Very Good
11901,557,Fair
11902,479,Fair
11903,635,Good
11904,688,Good
11905,598,Fair
11906,639,Good
11907,690,Good
11908,499,Fair
11909,510,Fair
11910,474,Fair
11911,643,Good
11912,467,Fair
11913,529,Fair
11914,608,Good
11915,638,Good
11916,728,Very Good
11917,750,Very Good
11918,529,Fair
11919,691,Good
11920,670,Good
11921,469,Fair
11922,459,Fair
11923,624,Good
11924,584,Fair
11925,825,Very Good
11926,744,Very Good
11927,489,Fair
11928,540,Fair
11929,550,Fair
11930,561,Fair
11931,432,Fair
11932,476,Fair
11933,612,Good
11934,639,Good
11935,674,Good
11936,637,Good
11937,713,Very Good
11938,615,Good
11939,615,Good
11940,593,Fair
11941,582,Fair
11942,728,Very Good
11943,685,Good
11944,651,Good
11945,432,Fair
11946,664,Good
11947,664,Good
11948,517,Fair
11949,782,Very Good
11950,547,Fair
11951,724,Very Good
11952,528,Fair
11953,529,Fair
11954,494,Fair
11955,745,Very Good
11956,475,Fair
11957,497,Fair
11958,611,Good
11959,602,Good
11960,687,Good
11961,644,Good
11962,661,Good
11963,528,Fair
11964,716,Very Good
11965,563,Fair
11966,598,Fair
11967,510,Fair
11968,667,Good
11969,437,Fair
11970,697,Good
11971,476,Fair
11972,432,Fair
11973,537,Fair
11974,531,Fair
11975,449,Fair
11976,525,Fair
11977,692,Good
11978,740,Very Good
11979,427,Fair
11980,542,Fair
11981,784,Very Good
11982,496,Fair
11983,626,Good
11984,719,Very Good
11985,563,Fair
11986,737,Very Good
11987,699,Good
11988,672,Good
11989,581,Fair
11990,731,Very Good
11991,796,Very Good
11992,745,Very Good
11993,726,Very Good
11994,683,Good
11995,683,Good
11996,608,Good
11997,695,Good
11998,560,Fair
11999,622,Good
12000,625,Good
12001,573,Fair
12002,639,Good
12003,788,Very Good
12004,554,Fair
12005,443,Fair
12006,565,Fair
12007,725,Very Good
12008,554,Fair
12009,523,Fair
12010,693,Good
12011,727,Very Good
12012,762,Very Good
12013,589,Fair
12014,732,Very Good
12015,800,Very Good
12016,583,Fair
12017,531,Fair
12018,548,Fair
12019,452,Fair
12020,677,Good
12021,672,Good
12022,530,Fair
12023,821,Very Good
12024,799,Very Good
12025,634,Good
12026,538,Fair
12027,491,Fair
12028,558,Fair
12029,535,Fair
12030,682,Good
12031,542,Fair
12032,607,Good
12033,789,Very Good
12034,657,Good
12035,643,Good
12036,694,Good
12037,649,Good
12038,564,Fair
12039,569,Fair
12040,548,Fair
12041,478,Fair
12042,739,Very Good
12043,603,Good
12044,793,Very Good
12045,795,Very Good
12046,483,Fair
12047,685,Good
12048,714,Very Good
12049,597,Fair
12050,661,Good
12051,679,Good
12052,547,Fair
12053,720,Very Good
12054,652,Good
12055,690,Good
12056,730,Very Good
12057,454,Fair
12058,680,Good
12059,520,Fair
12060,454,Fair
12061,564,Fair
12062,672,Good
12063,781,Very Good
12064,611,Good
12065,427,Fair
12066,552,Fair
12067,670,Good
12068,631,Good
12069,637,Good
12070,684,Good
12071,562,Fair
12072,692,Good
12073,603,Good
12074,484,Fair
12075,551,Fair
12076,752,Very Good
12077,607,Good
12078,441,Fair
12079,791,Very Good
12080,682,Good
12081,707,Very Good
12082,581,Fair
12083,707,Very Good
12084,744,Very Good
12085,825,Very Good
12086,661,Good
12087,724,Very Good
12088,692,Good
12089,793,Very Good
12090,590,Fair
12091,578,Fair
12092,579,Fair
12093,781,Very Good
12094,729,Very Good
12095,728,Very Good
12096,517,Fair
12097,748,Very Good
12098,685,Good
12099,763,Very Good
12100,651,Good
12101,740,Very Good
12102,667,Good
12103,776,Very Good
12104,704,Very Good
12105,751,Very Good
12106,698,Good
12107,710,Very Good
12108,705,Very Good
12109,518,Fair
12110,767,Very Good
12111,711,Very Good
12112,711,Very Good
12113,650,Good
12114,707,Very Good
12115,445,Fair
12116,714,Very Good
12117,471,Fair
12118,592,Fair
12119,749,Very Good
12120,799,Very Good
12121,717,Very Good
12122,541,Fair
12123,507,Fair
12124,750,Very Good
12125,672,Good
12126,558,Fair
12127,811,Very Good
12128,724,Very Good
12129,590,Fair
12130,591,Fair
12131,504,Fair
12132,483,Fair
12133,553,Fair
12134,645,Good
12135,521,Fair
12136,594,Fair
12137,685,Good
12138,594,Fair
12139,479,Fair
12140,601,Good
12141,670,Good
12142,462,Fair
12143,728,Very Good
12144,616,Good
12145,513,Fair
12146,700,Good
12147,623,Good
12148,606,Good
12149,469,Fair
12150,440,Fair
12151,528,Fair
12152,579,Fair
12153,715,Very Good
12154,649,Good
