,FICO_Score,FICO_Class
1521,897,Very Good
1522,316,LOW
1523,897,Very Good
1524,894,Very Good
1525,899,Very Good
1526,346,LOW
1527,301,LOW
1528,307,LOW
1529,895,Very Good
1530,891,Very Good
1531,895,Very Good
1532,891,Very Good
1533,897,Very Good
1534,302,LOW
1535,349,LOW
1536,756,Very Good
1537,896,Very Good
1538,895,Very Good
1539,886,Very Good
1540,898,Very Good
1541,316,LOW
1542,892,Very Good
1543,859,Very Good
1544,898,Very Good
1545,898,Very Good
1546,303,LOW
1547,305,LOW
1548,891,Very Good
1549,895,Very Good
1550,302,LOW
1551,896,Very Good
1552,881,Very Good
1553,869,Very Good
1554,896,Very Good
1555,799,Very Good
1556,371,LOW
1557,855,Very Good
1558,565,Fair
1559,899,Very Good
1560,898,Very Good
1561,891,Very Good
1562,899,Very Good
1563,899,Very Good
1564,300,LOW
1565,313,LOW
1566,323,LOW
1567,892,Very Good
1568,867,Very Good
1569,892,Very Good
1570,899,Very Good
1571,897,Very Good
1572,897,Very Good
1573,898,Very Good
1574,899,Very Good
1575,896,Very Good
1576,896,Very Good
1577,885,Very Good
1578,804,Very Good
1579,896,Very Good
1580,899,Very Good
1581,887,Very Good
1582,897,Very Good
1583,897,Very Good
1584,306,LOW
1585,893,Very Good
1586,867,Very Good
1587,899,Very Good
1588,898,Very Good
1589,375,LOW
1590,899,Very Good
1591,889,Very Good
1592,302,LOW
1593,885,Very Good
1594,895,Very Good
1595,899,Very Good
1596,899,Very Good
1597,899,Very Good
1598,897,Very Good
1599,898,Very Good
1600,898,Very Good
1601,893,Very Good
1602,898,Very Good
1603,426,Fair
1604,378,LOW
1605,884,Very Good
1606,656,Good
1607,897,Very Good
1608,899,Very Good
1609,804,Very Good
1610,895,Very Good
1611,893,Very Good
1612,896,Very Good
1613,899,Very Good
1614,884,Very Good
1615,896,Very Good
1616,889,Very Good
1617,898,Very Good
1618,895,Very Good
1619,897,Very Good
1620,888,Very Good
1621,409,Fair
1622,896,Very Good
1623,899,Very Good
1624,899,Very Good
1625,302,LOW
1626,893,Very Good
1627,898,Very Good
1628,878,Very Good
1629,896,Very Good
1630,899,Very Good
1631,304,LOW
1632,875,Very Good
1633,898,Very Good
1634,321,LOW
1635,896,Very Good
1636,883,Very Good
1637,878,Very Good
1638,899,Very Good
1639,894,Very Good
1640,895,Very Good
1641,888,Very Good
1642,897,Very Good
1643,895,Very Good
1644,351,LOW
1645,314,LOW
1646,881,Very Good
1647,892,Very Good
1648,897,Very Good
1649,898,Very Good
1650,891,Very Good
1651,899,Very Good
1652,307,LOW
1653,308,LOW
1654,850,Very Good
1655,898,Very Good
1656,890,Very Good
1657,795,Very Good
1658,898,Very Good
1659,899,Very Good
1660,895,Very Good
1661,898,Very Good
1662,894,Very Good
1663,896,Very Good
1664,877,Very Good
1665,898,Very Good
1666,897,Very Good
1667,899,Very Good
1668,898,Very Good
1669,897,Very Good
1670,321,LOW
1671,316,LOW
1672,898,Very Good
1673,306,LOW
1674,303,LOW
1675,872,Very Good
1676,345,LOW
1677,899,Very Good
1678,881,Very Good
1679,869,Very Good
1680,885,Very Good
1681,897,Very Good
1682,313,LOW
1683,891,Very Good
1684,899,Very Good
1685,897,Very Good
1686,896,Very Good
1687,899,Very Good
1688,378,LOW
1689,899,Very Good
1690,333,LOW
1691,899,Very Good
1692,891,Very Good
1693,306,LOW
1694,301,LOW
1695,876,Very Good
1696,894,Very Good
1697,899,Very Good
1698,866,Very Good
1699,307,LOW
1700,306,LOW
1701,896,Very Good
1702,893,Very Good
1703,855,Very Good
1704,899,Very Good
1705,899,Very Good
1706,302,LOW
1707,852,Very Good
1708,302,LOW
1709,881,Very Good
1710,886,Very Good
1711,893,Very Good
1712,899,Very Good
1713,897,Very Good
1714,899,Very Good
1715,899,Very Good
1716,897,Very Good
1717,777,Very Good
1718,896,Very Good
1719,777,Very Good
1720,301,LOW
1721,893,Very Good
1722,870,Very Good
1723,898,Very Good
1724,899,Very Good
1725,896,Very Good
1726,898,Very Good
1727,306,LOW
1728,316,LOW
1729,890,Very Good
1730,305,LOW
1731,899,Very Good
1732,897,Very Good
1733,308,LOW
1734,889,Very Good
1735,899,Very Good
1736,897,Very Good
1737,897,Very Good
1738,898,Very Good
1739,311,LOW
1740,885,Very Good
1741,895,Very Good
1742,897,Very Good
1743,899,Very Good
1744,897,Very Good
1745,898,Very Good
1746,323,LOW
1747,301,LOW
1748,885,Very Good
1749,899,Very Good
1750,899,Very Good
1751,457,Fair
1752,895,Very Good
1753,898,Very Good
1754,895,Very Good
1755,303,LOW
1756,869,Very Good
1757,897,Very Good
1758,302,LOW
1759,897,Very Good
1760,306,LOW
1761,843,Very Good
1762,899,Very Good
1763,871,Very Good
1764,849,Very Good
1765,884,Very Good
1766,897,Very Good
1767,303,LOW
1768,865,Very Good
1769,866,Very Good
1770,867,Very Good
1771,882,Very Good
1772,897,Very Good
1773,853,Very Good
1774,898,Very Good
1775,896,Very Good
1776,890,Very Good
1777,883,Very Good
1778,892,Very Good
1779,892,Very Good
1780,897,Very Good
1781,899,Very Good
1782,356,LOW
1783,869,Very Good
1784,301,LOW
1785,895,Very Good
1786,898,Very Good
1787,889,Very Good
1788,306,LOW
1789,303,LOW
1790,890,Very Good
1791,306,LOW
1792,893,Very Good
1793,861,Very Good
1794,891,Very Good
1795,896,Very Good
1796,852,Very Good
1797,895,Very Good
1798,869,Very Good
1799,893,Very Good
1800,883,Very Good
1801,899,Very Good
1802,899,Very Good
1803,899,Very Good
1804,899,Very Good
1805,898,Very Good
1806,893,Very Good
1807,891,Very Good
1808,899,Very Good
1809,896,Very Good
1810,895,Very Good
1811,314,LOW
1812,894,Very Good
1813,888,Very Good
1814,894,Very Good
1815,885,Very Good
1816,867,Very Good
1817,301,LOW
1818,422,Fair
1819,883,Very Good
1820,302,LOW
1821,850,Very Good
1822,888,Very Good
1823,372,LOW
1824,301,LOW
1825,882,Very Good
1826,899,Very Good
1827,899,Very Good
1828,391,LOW
1829,881,Very Good
1830,899,Very Good
1831,899,Very Good
1832,891,Very Good
1833,886,Very Good
1834,834,Very Good
1835,898,Very Good
1836,894,Very Good
1837,304,LOW
1838,899,Very Good
1839,899,Very Good
1840,860,Very Good
1841,898,Very Good
1842,899,Very Good
1843,325,LOW
1844,311,LOW
1845,895,Very Good
1846,882,Very Good
1847,899,Very Good
1848,378,LOW
1849,308,LOW
1850,899,Very Good
1851,899,Very Good
1852,302,LOW
1853,302,LOW
1854,888,Very Good
1855,875,Very Good
1856,899,Very Good
1857,894,Very Good
1858,897,Very Good
1859,887,Very Good
1860,855,Very Good
1861,333,LOW
1862,882,Very Good
1863,791,Very Good
1864,897,Very Good
1865,885,Very Good
1866,895,Very Good
1867,306,LOW
1868,897,Very Good
1869,897,Very Good
1870,301,LOW
1871,874,Very Good
1872,899,Very Good
1873,838,Very Good
1874,315,LOW
1875,869,Very Good
1876,898,Very Good
1877,890,Very Good
1878,895,Very Good
1879,896,Very Good
1880,881,Very Good
1881,884,Very Good
1882,897,Very Good
1883,775,Very Good
1884,302,LOW
1885,816,Very Good
1886,899,Very Good
1887,896,Very Good
1888,883,Very Good
1889,899,Very Good
1890,893,Very Good
1891,878,Very Good
1892,896,Very Good
1893,302,LOW
1894,899,Very Good
1895,867,Very Good
1896,888,Very Good
1897,898,Very Good
1898,898,Very Good
1899,800,Very Good
1900,311,LOW
1901,331,LOW
1902,898,Very Good
1903,899,Very Good
1904,304,LOW
1905,302,LOW
1906,315,LOW
1907,363,LOW
1908,898,Very Good
1909,898,Very Good
1910,899,Very Good
1911,883,Very Good
1912,891,Very Good
1913,899,Very Good
1914,897,Very Good
1915,895,Very Good
1916,897,Very Good
1917,894,Very Good
1918,899,Very Good
1919,899,Very Good
1920,896,Very Good
1921,897,Very Good
1922,898,Very Good
1923,895,Very Good
1924,897,Very Good
1925,899,Very Good
1926,899,Very Good
1927,422,Fair
1928,885,Very Good
1929,899,Very Good
1930,899,Very Good
1931,895,Very Good
1932,834,Very Good
1933,886,Very Good
1934,896,Very Good
1935,897,Very Good
1936,898,Very Good
1937,898,Very Good
1938,898,Very Good
1939,341,LOW
1940,897,Very Good
1941,898,Very Good
1942,311,LOW
1943,896,Very Good
1944,309,LOW
1945,892,Very Good
1946,890,Very Good
1947,895,Very Good
1948,897,Very Good
1949,897,Very Good
1950,320,LOW
1951,885,Very Good
1952,898,Very Good
1953,873,Very Good
1954,700,Good
1955,311,LOW
1956,897,Very Good
1957,313,LOW
1958,891,Very Good
1959,897,Very Good
1960,322,LOW
1961,894,Very Good
1962,304,LOW
1963,899,Very Good
1964,882,Very Good
1965,899,Very Good
1966,898,Very Good
1967,879,Very Good
1968,891,Very Good
1969,302,LOW
1970,894,Very Good
1971,827,Very Good
1972,891,Very Good
1973,899,Very Good
1974,897,Very Good
1975,896,Very Good
1976,861,Very Good
1977,899,Very Good
1978,899,Very Good
1979,898,Very Good
1980,899,Very Good
1981,304,LOW
1982,899,Very Good
1983,883,Very Good
1984,895,Very Good
1985,304,LOW
1986,899,Very Good
1987,899,Very Good
1988,871,Very Good
1989,307,LOW
1990,305,LOW
1991,883,Very Good
1992,891,Very Good
1993,745,Very Good
1994,852,Very Good
1995,886,Very Good
1996,899,Very Good
1997,894,Very Good
1998,899,Very Good
1999,890,Very Good
2000,721,Very Good
2001,889,Very Good
2002,894,Very Good
2003,895,Very Good
2004,890,Very Good
2005,302,LOW
2006,891,Very Good
2007,898,Very Good
2008,896,Very Good
2009,898,Very Good
2010,896,Very Good
2011,896,Very Good
2012,896,Very Good
2013,844,Very Good
2014,899,Very Good
2015,898,Very Good
2016,892,Very Good
2017,899,Very Good
2018,857,Very Good
2019,883,Very Good
2020,899,Very Good
2021,892,Very Good
2022,892,Very Good
2023,324,LOW
2024,899,Very Good
2025,895,Very Good
2026,895,Very Good
2027,302,LOW
2028,899,Very Good
2029,899,Very Good
2030,303,LOW
2031,886,Very Good
2032,880,Very Good
2033,897,Very Good
2034,899,Very Good
2035,849,Very Good
2036,311,LOW
2037,898,Very Good
2038,898,Very Good
2039,899,Very Good
2040,899,Very Good
2041,898,Very Good
2042,890,Very Good
2043,899,Very Good
2044,303,LOW
2045,884,Very Good
2046,895,Very Good
2047,889,Very Good
2048,899,Very Good
2049,868,Very Good
2050,888,Very Good
2051,897,Very Good
2052,898,Very Good
2053,897,Very Good
2054,304,LOW
2055,899,Very Good
2056,899,Very Good
2057,891,Very Good
2058,320,LOW
2059,899,Very Good
2060,323,LOW
2061,895,Very Good
2062,897,Very Good
2063,899,Very Good
2064,888,Very Good
2065,897,Very Good
2066,864,Very Good
2067,301,LOW
2068,899,Very Good
2069,898,Very Good
2070,895,Very Good
2071,896,Very Good
2072,886,Very Good
2073,898,Very Good
2074,894,Very Good
2075,336,LOW
2076,898,Very Good
2077,891,Very Good
2078,884,Very Good
2079,891,Very Good
2080,878,Very Good
2081,899,Very Good
2082,864,Very Good
2083,899,Very Good
2084,897,Very Good
2085,897,Very Good
2086,899,Very Good
2087,879,Very Good
2088,899,Very Good
2089,896,Very Good
2090,861,Very Good
2091,756,Very Good
2092,898,Very Good
2093,883,Very Good
2094,314,LOW
2095,301,LOW
2096,308,LOW
2097,899,Very Good
2098,881,Very Good
2099,887,Very Good
2100,898,Very Good
2101,898,Very Good
2102,848,Very Good
2103,895,Very Good
2104,898,Very Good
2105,892,Very Good
2106,895,Very Good
2107,898,Very Good
2108,328,LOW
2109,894,Very Good
2110,897,Very Good
2111,301,LOW
2112,887,Very Good
2113,884,Very Good
2114,897,Very Good
2115,887,Very Good
2116,894,Very Good
2117,888,Very Good
2118,313,LOW
2119,899,Very Good
2120,893,Very Good
2121,844,Very Good
2122,892,Very Good
2123,895,Very Good
2124,346,LOW
2125,881,Very Good
2126,891,Very Good
2127,897,Very Good
2128,898,Very Good
2129,898,Very Good
2130,898,Very Good
2131,899,Very Good
2132,862,Very Good
2133,747,Very Good
2134,898,Very Good
2135,874,Very Good
2136,308,LOW
2137,898,Very Good
2138,306,LOW
2139,899,Very Good
2140,899,Very Good
2141,897,Very Good
2142,895,Very Good
2143,877,Very Good
2144,898,Very Good
2145,869,Very Good
2146,897,Very Good
2147,899,Very Good
2148,846,Very Good
2149,892,Very Good
2150,895,Very Good
2151,303,LOW
2152,305,LOW
2153,304,LOW
2154,320,LOW
2155,896,Very Good
2156,897,Very Good
2157,899,Very Good
2158,888,Very Good
2159,897,Very Good
2160,899,Very Good
2161,891,Very Good
2162,306,LOW
2163,894,Very Good
2164,891,Very Good
2165,899,Very Good
2166,896,Very Good
2167,899,Very Good
2168,899,Very Good
2169,302,LOW
2170,365,LOW
2171,895,Very Good
2172,899,Very Good
2173,899,Very Good
2174,879,Very Good
2175,893,Very Good
2176,899,Very Good
2177,844,Very Good
2178,307,LOW
2179,306,LOW
2180,848,Very Good
2181,889,Very Good
2182,899,Very Good
2183,310,LOW
2184,882,Very Good
2185,880,Very Good
2186,876,Very Good
2187,899,Very Good
2188,898,Very Good
2189,323,LOW
2190,898,Very Good
2191,895,Very Good
2192,898,Very Good
2193,882,Very Good
2194,896,Very Good
2195,301,LOW
2196,895,Very Good
2197,866,Very Good
2198,899,Very Good
2199,875,Very Good
2200,898,Very Good
2201,899,Very Good
2202,893,Very Good
2203,305,LOW
2204,891,Very Good
2205,894,Very Good
2206,881,Very Good
2207,899,Very Good
2208,873,Very Good
2209,870,Very Good
2210,856,Very Good
2211,898,Very Good
2212,899,Very Good
2213,887,Very Good
2214,304,LOW
2215,893,Very Good
2216,895,Very Good
2217,898,Very Good
2218,895,Very Good
2219,898,Very Good
2220,899,Very Good
2221,303,LOW
2222,878,Very Good
2223,899,Very Good
2224,338,LOW
2225,892,Very Good
2226,896,Very Good
2227,891,Very Good
2228,899,Very Good
2229,897,Very Good
2230,898,Very Good
2231,898,Very Good
2232,880,Very Good
2233,896,Very Good
2234,883,Very Good
2235,897,Very Good
2236,895,Very Good
2237,314,LOW
2238,884,Very Good
2239,899,Very Good
2240,895,Very Good
2241,888,Very Good
2242,895,Very Good
2243,894,Very Good
2244,898,Very Good
2245,891,Very Good
2246,700,Good
2247,888,Very Good
2248,867,Very Good
2249,898,Very Good
2250,302,LOW
2251,899,Very Good
2252,899,Very Good
2253,889,Very Good
2254,899,Very Good
2255,899,Very Good
2256,830,Very Good
2257,899,Very Good
2258,897,Very Good
2259,893,Very Good
2260,854,Very Good
2261,897,Very Good
2262,899,Very Good
2263,888,Very Good
2264,872,Very Good
2265,855,Very Good
2266,781,Very Good
2267,898,Very Good
2268,898,Very Good
2269,799,Very Good
2270,897,Very Good
2271,897,Very Good
2272,897,Very Good
2273,899,Very Good
2274,899,Very Good
2275,899,Very Good
2276,899,Very Good
2277,899,Very Good
2278,859,Very Good
2279,894,Very Good
2280,897,Very Good
2281,893,Very Good
2282,888,Very Good
2283,892,Very Good
2284,899,Very Good
2285,336,LOW
2286,899,Very Good
2287,899,Very Good
2288,345,LOW
2289,899,Very Good
2290,301,LOW
2291,323,LOW
2292,895,Very Good
2293,897,Very Good
2294,897,Very Good
2295,869,Very Good
2296,302,LOW
2297,885,Very Good
2298,894,Very Good
2299,889,Very Good
2300,898,Very Good
2301,301,LOW
2302,899,Very Good
2303,898,Very Good
2304,628,Good
2305,304,LOW
2306,896,Very Good
2307,897,Very Good
2308,897,Very Good
2309,308,LOW
2310,876,Very Good
2311,872,Very Good
2312,311,LOW
2313,898,Very Good
2314,899,Very Good
2315,899,Very Good
2316,896,Very Good
2317,894,Very Good
2318,887,Very Good
2319,898,Very Good
2320,891,Very Good
2321,896,Very Good
2322,346,LOW
2323,895,Very Good
2324,899,Very Good
2325,861,Very Good
2326,874,Very Good
2327,890,Very Good
2328,898,Very Good
2329,899,Very Good
2330,446,Fair
2331,885,Very Good
2332,899,Very Good
2333,899,Very Good
2334,888,Very Good
2335,888,Very Good
2336,898,Very Good
2337,340,LOW
2338,879,Very Good
2339,887,Very Good
2340,899,Very Good
2341,880,Very Good
2342,893,Very Good
2343,896,Very Good
2344,897,Very Good
2345,780,Very Good
2346,873,Very Good
2347,896,Very Good
2348,899,Very Good
2349,899,Very Good
2350,898,Very Good
2351,340,LOW
2352,303,LOW
2353,302,LOW
2354,897,Very Good
2355,899,Very Good
2356,323,LOW
2357,899,Very Good
2358,842,Very Good
2359,899,Very Good
2360,897,Very Good
2361,372,LOW
2362,889,Very Good
2363,898,Very Good
2364,898,Very Good
2365,899,Very Good
2366,875,Very Good
2367,889,Very Good
2368,899,Very Good
2369,897,Very Good
2370,896,Very Good
2371,881,Very Good
2372,889,Very Good
2373,891,Very Good
2374,898,Very Good
2375,886,Very Good
2376,897,Very Good
2377,302,LOW
2378,893,Very Good
2379,868,Very Good
2380,303,LOW
2381,897,Very Good
2382,862,Very Good
2383,899,Very Good
2384,880,Very Good
2385,899,Very Good
2386,887,Very Good
2387,898,Very Good
2388,898,Very Good
2389,843,Very Good
2390,894,Very Good
2391,813,Very Good
2392,896,Very Good
2393,303,LOW
2394,306,LOW
2395,306,LOW
2396,895,Very Good
2397,303,LOW
2398,890,Very Good
2399,321,LOW
2400,324,LOW
2401,898,Very Good
2402,899,Very Good
2403,300,LOW
2404,897,Very Good
2405,899,Very Good
2406,899,Very Good
2407,898,Very Good
2408,884,Very Good
2409,899,Very Good
2410,899,Very Good
2411,899,Very Good
2412,859,Very Good
2413,895,Very Good
2414,899,Very Good
2415,897,Very Good
2416,896,Very Good
2417,897,Very Good
2418,829,Very Good
2419,876,Very Good
2420,890,Very Good
2421,880,Very Good
2422,889,Very Good
2423,301,LOW
2424,877,Very Good
2425,404,Fair
2426,302,LOW
2427,899,Very Good
2428,898,Very Good
2429,899,Very Good
2430,892,Very Good
2431,871,Very Good
2432,894,Very Good
2433,896,Very Good
2434,893,Very Good
2435,899,Very Good
2436,305,LOW
2437,896,Very Good
2438,893,Very Good
2439,899,Very Good
2440,877,Very Good
2441,899,Very Good
2442,303,LOW
2443,895,Very Good
2444,332,LOW
2445,831,Very Good
2446,897,Very Good
2447,897,Very Good
2448,898,Very Good
2449,887,Very Good
2450,898,Very Good
2451,897,Very Good
2452,896,Very Good
2453,896,Very Good
2454,893,Very Good
2455,894,Very Good
2456,897,Very Good
2457,898,Very Good
2458,899,Very Good
2459,852,Very Good
2460,361,LOW
2461,893,Very Good
2462,883,Very Good
2463,315,LOW
2464,304,LOW
2465,899,Very Good
2466,896,Very Good
2467,890,Very Good
2468,302,LOW
2469,898,Very Good
2470,893,Very Good
2471,897,Very Good
2472,899,Very Good
2473,875,Very Good
2474,302,LOW
