ID,FICO_Score,FICO_Class,Dataset_Name,Model_Name,Sampling_Technique
423,537,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
424,496,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
425,546,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
426,568,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
427,551,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
428,833,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
429,804,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
430,774,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
431,524,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
432,647,Good,german_credit_data.csv,Logistic Regression (Oversampling),
433,730,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
434,504,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
435,541,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
436,666,Good,german_credit_data.csv,Logistic Regression (Oversampling),
437,550,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
438,577,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
439,408,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
440,576,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
441,618,Good,german_credit_data.csv,Logistic Regression (Oversampling),
442,596,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
443,478,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
444,468,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
445,726,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
446,619,Good,german_credit_data.csv,Logistic Regression (Oversampling),
447,685,Good,german_credit_data.csv,Logistic Regression (Oversampling),
448,693,Good,german_credit_data.csv,Logistic Regression (Oversampling),
449,649,Good,german_credit_data.csv,Logistic Regression (Oversampling),
450,765,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
451,656,Good,german_credit_data.csv,Logistic Regression (Oversampling),
452,619,Good,german_credit_data.csv,Logistic Regression (Oversampling),
453,735,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
454,459,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
455,523,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
456,774,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
457,600,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
458,559,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
459,649,Good,german_credit_data.csv,Logistic Regression (Oversampling),
460,587,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
461,548,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
462,515,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
463,600,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
464,535,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
465,765,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
466,831,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
467,683,Good,german_credit_data.csv,Logistic Regression (Oversampling),
468,646,Good,german_credit_data.csv,Logistic Regression (Oversampling),
469,512,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
470,787,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
471,525,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
472,570,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
473,650,Good,german_credit_data.csv,Logistic Regression (Oversampling),
474,529,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
475,514,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
476,510,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
477,500,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
478,627,Good,german_credit_data.csv,Logistic Regression (Oversampling),
479,522,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
480,540,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
481,538,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
482,553,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
483,607,Good,german_credit_data.csv,Logistic Regression (Oversampling),
484,531,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
485,570,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
486,656,Good,german_credit_data.csv,Logistic Regression (Oversampling),
487,604,Good,german_credit_data.csv,Logistic Regression (Oversampling),
488,666,Good,german_credit_data.csv,Logistic Regression (Oversampling),
489,420,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
490,776,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
491,703,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
492,499,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
493,647,Good,german_credit_data.csv,Logistic Regression (Oversampling),
494,621,Good,german_credit_data.csv,Logistic Regression (Oversampling),
495,696,Good,german_credit_data.csv,Logistic Regression (Oversampling),
496,607,Good,german_credit_data.csv,Logistic Regression (Oversampling),
497,632,Good,german_credit_data.csv,Logistic Regression (Oversampling),
498,654,Good,german_credit_data.csv,Logistic Regression (Oversampling),
499,607,Good,german_credit_data.csv,Logistic Regression (Oversampling),
500,769,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
501,478,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
502,553,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
503,597,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
504,510,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
505,609,Good,german_credit_data.csv,Logistic Regression (Oversampling),
506,553,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
507,561,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
508,672,Good,german_credit_data.csv,Logistic Regression (Oversampling),
509,543,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
510,462,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
511,730,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
512,640,Good,german_credit_data.csv,Logistic Regression (Oversampling),
513,700,Good,german_credit_data.csv,Logistic Regression (Oversampling),
514,721,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
515,620,Good,german_credit_data.csv,Logistic Regression (Oversampling),
516,607,Good,german_credit_data.csv,Logistic Regression (Oversampling),
517,655,Good,german_credit_data.csv,Logistic Regression (Oversampling),
518,811,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
519,585,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
520,674,Good,german_credit_data.csv,Logistic Regression (Oversampling),
521,707,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
522,571,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
523,628,Good,german_credit_data.csv,Logistic Regression (Oversampling),
524,514,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
525,686,Good,german_credit_data.csv,Logistic Regression (Oversampling),
526,559,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
527,527,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
528,506,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
529,811,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
530,551,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
531,710,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
532,557,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
533,650,Good,german_credit_data.csv,Logistic Regression (Oversampling),
534,730,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
535,690,Good,german_credit_data.csv,Logistic Regression (Oversampling),
536,659,Good,german_credit_data.csv,Logistic Regression (Oversampling),
537,726,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
538,650,Good,german_credit_data.csv,Logistic Regression (Oversampling),
539,472,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
540,492,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
541,652,Good,german_credit_data.csv,Logistic Regression (Oversampling),
542,533,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
543,605,Good,german_credit_data.csv,Logistic Regression (Oversampling),
544,643,Good,german_credit_data.csv,Logistic Regression (Oversampling),
545,607,Good,german_credit_data.csv,Logistic Regression (Oversampling),
546,816,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
547,551,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
548,584,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
549,402,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
550,496,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
551,430,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
552,519,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
553,681,Good,german_credit_data.csv,Logistic Regression (Oversampling),
554,575,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
555,439,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
556,830,Very Good,german_credit_data.csv,Logistic Regression (Oversampling),
557,603,Good,german_credit_data.csv,Logistic Regression (Oversampling),
558,529,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
559,586,Fair,german_credit_data.csv,Logistic Regression (Oversampling),
