,FICO_Score,FICO_Class
1531,900,Very Good
1532,300,LOW
1533,900,Very Good
1534,300,LOW
1535,300,LOW
1536,900,Very Good
1537,900,Very Good
1538,900,Very Good
1539,900,Very Good
1540,900,Very Good
1541,300,LOW
1542,900,Very Good
1543,900,Very Good
1544,900,Very Good
1545,900,Very Good
1546,300,LOW
1547,300,LOW
1548,900,Very Good
1549,900,Very Good
1550,300,LOW
1551,900,Very Good
1552,900,Very Good
1553,900,Very Good
1554,900,Very Good
1555,900,Very Good
1556,300,LOW
1557,900,Very Good
1558,900,Very Good
1559,900,Very Good
1560,900,Very Good
1561,900,Very Good
1562,900,Very Good
1563,900,Very Good
1564,300,LOW
1565,300,LOW
1566,300,LOW
1567,900,Very Good
1568,900,Very Good
1569,900,Very Good
1570,900,Very Good
1571,900,Very Good
1572,900,Very Good
1573,900,Very Good
1574,900,Very Good
1575,900,Very Good
1576,900,Very Good
1577,900,Very Good
1578,900,Very Good
1579,900,Very Good
1580,900,Very Good
1581,900,Very Good
1582,900,Very Good
1583,900,Very Good
1584,300,LOW
1585,900,Very Good
1586,900,Very Good
1587,900,Very Good
1588,900,Very Good
1589,300,LOW
1590,900,Very Good
1591,900,Very Good
1592,300,LOW
1593,900,Very Good
1594,900,Very Good
1595,900,Very Good
1596,900,Very Good
1597,900,Very Good
1598,900,Very Good
1599,900,Very Good
1600,900,Very Good
1601,900,Very Good
1602,900,Very Good
1603,900,Very Good
1604,300,LOW
1605,900,Very Good
1606,900,Very Good
1607,900,Very Good
1608,900,Very Good
1609,900,Very Good
1610,900,Very Good
1611,900,Very Good
1612,900,Very Good
1613,900,Very Good
1614,900,Very Good
1615,900,Very Good
1616,900,Very Good
1617,900,Very Good
1618,900,Very Good
1619,900,Very Good
1620,900,Very Good
1621,900,Very Good
1622,900,Very Good
1623,900,Very Good
1624,900,Very Good
1625,300,LOW
1626,900,Very Good
1627,900,Very Good
1628,900,Very Good
1629,900,Very Good
1630,900,Very Good
1631,300,LOW
1632,300,LOW
1633,900,Very Good
1634,300,LOW
1635,900,Very Good
1636,900,Very Good
1637,900,Very Good
1638,900,Very Good
1639,900,Very Good
1640,900,Very Good
1641,300,LOW
1642,900,Very Good
1643,900,Very Good
1644,900,Very Good
1645,300,LOW
1646,300,LOW
1647,900,Very Good
1648,300,LOW
1649,900,Very Good
1650,900,Very Good
1651,900,Very Good
1652,300,LOW
1653,300,LOW
1654,900,Very Good
1655,900,Very Good
1656,900,Very Good
1657,900,Very Good
1658,900,Very Good
1659,900,Very Good
1660,300,LOW
1661,900,Very Good
1662,900,Very Good
1663,300,LOW
1664,900,Very Good
1665,900,Very Good
1666,900,Very Good
1667,900,Very Good
1668,900,Very Good
1669,900,Very Good
1670,300,LOW
1671,300,LOW
1672,900,Very Good
1673,300,LOW
1674,300,LOW
1675,300,LOW
1676,300,LOW
1677,900,Very Good
1678,900,Very Good
1679,900,Very Good
1680,900,Very Good
1681,900,Very Good
1682,300,LOW
1683,900,Very Good
1684,900,Very Good
1685,900,Very Good
1686,900,Very Good
1687,900,Very Good
1688,300,LOW
1689,900,Very Good
1690,300,LOW
1691,900,Very Good
1692,900,Very Good
1693,300,LOW
1694,300,LOW
1695,300,LOW
1696,900,Very Good
1697,900,Very Good
1698,900,Very Good
1699,300,LOW
1700,300,LOW
1701,900,Very Good
1702,900,Very Good
1703,900,Very Good
1704,900,Very Good
1705,900,Very Good
1706,300,LOW
1707,900,Very Good
1708,300,LOW
1709,900,Very Good
1710,900,Very Good
1711,900,Very Good
1712,900,Very Good
1713,900,Very Good
1714,900,Very Good
1715,900,Very Good
1716,900,Very Good
1717,900,Very Good
1718,900,Very Good
1719,900,Very Good
1720,300,LOW
1721,900,Very Good
1722,900,Very Good
1723,900,Very Good
1724,900,Very Good
1725,900,Very Good
1726,900,Very Good
1727,900,Very Good
1728,300,LOW
1729,900,Very Good
1730,300,LOW
1731,900,Very Good
1732,900,Very Good
1733,300,LOW
1734,900,Very Good
1735,900,Very Good
1736,900,Very Good
1737,900,Very Good
1738,900,Very Good
1739,300,LOW
1740,900,Very Good
1741,900,Very Good
1742,900,Very Good
1743,900,Very Good
1744,900,Very Good
1745,900,Very Good
1746,300,LOW
1747,300,LOW
1748,900,Very Good
1749,900,Very Good
1750,900,Very Good
1751,300,LOW
1752,900,Very Good
1753,900,Very Good
1754,900,Very Good
1755,300,LOW
1756,900,Very Good
1757,900,Very Good
1758,300,LOW
1759,900,Very Good
1760,900,Very Good
1761,900,Very Good
1762,900,Very Good
1763,900,Very Good
1764,300,LOW
1765,900,Very Good
1766,900,Very Good
1767,300,LOW
1768,900,Very Good
1769,900,Very Good
1770,300,LOW
1771,900,Very Good
1772,900,Very Good
1773,900,Very Good
1774,900,Very Good
1775,900,Very Good
1776,900,Very Good
1777,900,Very Good
1778,900,Very Good
1779,300,LOW
1780,900,Very Good
1781,900,Very Good
1782,300,LOW
1783,900,Very Good
1784,300,LOW
1785,900,Very Good
1786,900,Very Good
1787,900,Very Good
1788,300,LOW
1789,300,LOW
1790,900,Very Good
1791,300,LOW
1792,900,Very Good
1793,300,LOW
1794,900,Very Good
1795,900,Very Good
1796,900,Very Good
1797,900,Very Good
1798,900,Very Good
1799,900,Very Good
1800,900,Very Good
1801,900,Very Good
1802,900,Very Good
1803,900,Very Good
1804,900,Very Good
1805,900,Very Good
1806,900,Very Good
1807,900,Very Good
1808,900,Very Good
1809,900,Very Good
1810,900,Very Good
1811,300,LOW
1812,900,Very Good
1813,900,Very Good
1814,900,Very Good
1815,900,Very Good
1816,900,Very Good
1817,300,LOW
1818,300,LOW
1819,900,Very Good
1820,300,LOW
1821,300,LOW
1822,300,LOW
1823,300,LOW
1824,300,LOW
1825,900,Very Good
1826,900,Very Good
1827,900,Very Good
1828,300,LOW
1829,900,Very Good
1830,900,Very Good
1831,900,Very Good
1832,900,Very Good
1833,900,Very Good
1834,900,Very Good
1835,900,Very Good
1836,900,Very Good
1837,300,LOW
1838,900,Very Good
1839,900,Very Good
1840,900,Very Good
1841,900,Very Good
1842,900,Very Good
1843,300,LOW
1844,300,LOW
1845,900,Very Good
1846,900,Very Good
1847,900,Very Good
1848,300,LOW
1849,300,LOW
1850,900,Very Good
1851,900,Very Good
1852,300,LOW
1853,300,LOW
1854,900,Very Good
1855,900,Very Good
1856,900,Very Good
1857,900,Very Good
1858,900,Very Good
1859,900,Very Good
1860,900,Very Good
1861,300,LOW
1862,900,Very Good
1863,300,LOW
1864,900,Very Good
1865,900,Very Good
1866,900,Very Good
1867,300,LOW
1868,900,Very Good
1869,900,Very Good
1870,300,LOW
1871,900,Very Good
1872,900,Very Good
1873,900,Very Good
1874,300,LOW
1875,900,Very Good
1876,900,Very Good
1877,900,Very Good
1878,900,Very Good
1879,900,Very Good
1880,900,Very Good
1881,900,Very Good
1882,300,LOW
1883,300,LOW
1884,300,LOW
1885,900,Very Good
1886,900,Very Good
1887,900,Very Good
1888,900,Very Good
1889,900,Very Good
1890,900,Very Good
1891,900,Very Good
1892,900,Very Good
1893,300,LOW
1894,900,Very Good
1895,900,Very Good
1896,900,Very Good
1897,900,Very Good
1898,900,Very Good
1899,900,Very Good
1900,300,LOW
1901,300,LOW
1902,900,Very Good
1903,900,Very Good
1904,300,LOW
1905,300,LOW
1906,300,LOW
1907,300,LOW
1908,900,Very Good
1909,900,Very Good
1910,300,LOW
1911,900,Very Good
1912,900,Very Good
1913,900,Very Good
1914,900,Very Good
1915,900,Very Good
1916,900,Very Good
1917,900,Very Good
1918,900,Very Good
1919,900,Very Good
1920,900,Very Good
1921,900,Very Good
1922,900,Very Good
1923,900,Very Good
1924,900,Very Good
1925,900,Very Good
1926,900,Very Good
1927,300,LOW
1928,300,LOW
1929,900,Very Good
1930,900,Very Good
1931,900,Very Good
1932,900,Very Good
1933,300,LOW
1934,900,Very Good
1935,900,Very Good
1936,900,Very Good
1937,900,Very Good
1938,900,Very Good
1939,300,LOW
1940,900,Very Good
1941,900,Very Good
1942,300,LOW
1943,900,Very Good
1944,300,LOW
1945,900,Very Good
1946,900,Very Good
1947,900,Very Good
1948,900,Very Good
1949,900,Very Good
1950,300,LOW
1951,900,Very Good
1952,900,Very Good
1953,900,Very Good
1954,900,Very Good
1955,300,LOW
1956,900,Very Good
1957,300,LOW
1958,900,Very Good
1959,900,Very Good
1960,300,LOW
1961,900,Very Good
1962,300,LOW
1963,900,Very Good
1964,900,Very Good
1965,900,Very Good
1966,900,Very Good
1967,900,Very Good
1968,900,Very Good
1969,300,LOW
1970,900,Very Good
1971,300,LOW
1972,900,Very Good
1973,900,Very Good
1974,300,LOW
1975,900,Very Good
1976,300,LOW
1977,900,Very Good
1978,900,Very Good
1979,900,Very Good
1980,900,Very Good
1981,300,LOW
1982,900,Very Good
1983,900,Very Good
1984,900,Very Good
1985,300,LOW
1986,900,Very Good
1987,900,Very Good
1988,900,Very Good
1989,300,LOW
1990,300,LOW
1991,900,Very Good
1992,300,LOW
1993,300,LOW
1994,300,LOW
1995,900,Very Good
1996,900,Very Good
1997,900,Very Good
1998,900,Very Good
1999,900,Very Good
2000,900,Very Good
2001,900,Very Good
2002,900,Very Good
2003,300,LOW
2004,900,Very Good
2005,300,LOW
2006,900,Very Good
2007,900,Very Good
2008,900,Very Good
2009,900,Very Good
2010,900,Very Good
2011,900,Very Good
2012,900,Very Good
2013,300,LOW
2014,900,Very Good
2015,900,Very Good
2016,900,Very Good
2017,900,Very Good
2018,900,Very Good
2019,900,Very Good
2020,900,Very Good
2021,900,Very Good
2022,900,Very Good
2023,300,LOW
2024,900,Very Good
2025,900,Very Good
2026,900,Very Good
2027,300,LOW
2028,900,Very Good
2029,900,Very Good
2030,300,LOW
2031,900,Very Good
2032,900,Very Good
2033,900,Very Good
2034,900,Very Good
2035,300,LOW
2036,300,LOW
2037,900,Very Good
2038,900,Very Good
2039,900,Very Good
2040,900,Very Good
2041,900,Very Good
2042,900,Very Good
2043,900,Very Good
2044,300,LOW
2045,900,Very Good
2046,900,Very Good
2047,900,Very Good
2048,900,Very Good
2049,900,Very Good
2050,300,LOW
2051,900,Very Good
2052,900,Very Good
2053,300,LOW
2054,300,LOW
2055,900,Very Good
2056,900,Very Good
2057,900,Very Good
2058,300,LOW
2059,900,Very Good
2060,300,LOW
2061,900,Very Good
2062,900,Very Good
2063,900,Very Good
2064,900,Very Good
2065,900,Very Good
2066,900,Very Good
2067,300,LOW
2068,900,Very Good
2069,900,Very Good
2070,900,Very Good
2071,900,Very Good
2072,900,Very Good
2073,900,Very Good
2074,900,Very Good
2075,300,LOW
2076,900,Very Good
2077,900,Very Good
2078,900,Very Good
2079,900,Very Good
2080,900,Very Good
2081,900,Very Good
2082,300,LOW
2083,900,Very Good
2084,900,Very Good
2085,900,Very Good
2086,300,LOW
2087,900,Very Good
2088,900,Very Good
2089,900,Very Good
2090,300,LOW
2091,900,Very Good
2092,900,Very Good
2093,900,Very Good
2094,300,LOW
2095,300,LOW
2096,300,LOW
2097,900,Very Good
2098,900,Very Good
2099,900,Very Good
2100,900,Very Good
2101,900,Very Good
2102,900,Very Good
2103,900,Very Good
2104,900,Very Good
2105,900,Very Good
2106,900,Very Good
2107,900,Very Good
2108,300,LOW
2109,900,Very Good
2110,900,Very Good
2111,300,LOW
2112,300,LOW
2113,900,Very Good
2114,900,Very Good
2115,900,Very Good
2116,900,Very Good
2117,900,Very Good
2118,300,LOW
2119,900,Very Good
2120,900,Very Good
2121,300,LOW
2122,900,Very Good
2123,900,Very Good
2124,300,LOW
2125,900,Very Good
2126,900,Very Good
2127,900,Very Good
2128,900,Very Good
2129,900,Very Good
2130,900,Very Good
2131,900,Very Good
2132,300,LOW
2133,300,LOW
2134,900,Very Good
2135,900,Very Good
2136,300,LOW
2137,900,Very Good
2138,300,LOW
2139,900,Very Good
2140,900,Very Good
2141,900,Very Good
2142,900,Very Good
2143,900,Very Good
2144,900,Very Good
2145,300,LOW
2146,900,Very Good
2147,900,Very Good
2148,900,Very Good
2149,900,Very Good
2150,900,Very Good
2151,300,LOW
2152,300,LOW
2153,300,LOW
2154,300,LOW
2155,900,Very Good
2156,900,Very Good
2157,900,Very Good
2158,900,Very Good
2159,900,Very Good
2160,900,Very Good
2161,900,Very Good
2162,300,LOW
2163,900,Very Good
2164,900,Very Good
2165,900,Very Good
2166,900,Very Good
2167,900,Very Good
2168,900,Very Good
2169,300,LOW
2170,300,LOW
2171,900,Very Good
2172,900,Very Good
2173,900,Very Good
2174,900,Very Good
2175,900,Very Good
2176,900,Very Good
2177,900,Very Good
2178,300,LOW
2179,300,LOW
2180,900,Very Good
2181,900,Very Good
2182,900,Very Good
2183,300,LOW
2184,900,Very Good
2185,900,Very Good
2186,900,Very Good
2187,900,Very Good
2188,900,Very Good
2189,300,LOW
2190,900,Very Good
2191,900,Very Good
2192,900,Very Good
2193,900,Very Good
2194,900,Very Good
2195,300,LOW
2196,900,Very Good
2197,900,Very Good
2198,900,Very Good
2199,300,LOW
2200,900,Very Good
2201,900,Very Good
2202,900,Very Good
2203,300,LOW
2204,300,LOW
2205,900,Very Good
2206,900,Very Good
2207,900,Very Good
2208,900,Very Good
2209,900,Very Good
2210,900,Very Good
2211,900,Very Good
2212,900,Very Good
2213,900,Very Good
2214,300,LOW
2215,300,LOW
2216,900,Very Good
2217,900,Very Good
2218,900,Very Good
2219,900,Very Good
2220,900,Very Good
2221,300,LOW
2222,900,Very Good
2223,900,Very Good
2224,300,LOW
2225,900,Very Good
2226,900,Very Good
2227,900,Very Good
2228,900,Very Good
2229,900,Very Good
2230,900,Very Good
2231,900,Very Good
2232,900,Very Good
2233,900,Very Good
2234,900,Very Good
2235,900,Very Good
2236,900,Very Good
2237,300,LOW
2238,900,Very Good
2239,900,Very Good
2240,900,Very Good
2241,300,LOW
2242,300,LOW
2243,900,Very Good
2244,900,Very Good
2245,900,Very Good
2246,900,Very Good
2247,900,Very Good
2248,900,Very Good
2249,900,Very Good
2250,300,LOW
2251,900,Very Good
2252,900,Very Good
2253,900,Very Good
2254,900,Very Good
2255,900,Very Good
2256,300,LOW
2257,900,Very Good
2258,900,Very Good
2259,900,Very Good
2260,300,LOW
2261,900,Very Good
2262,900,Very Good
2263,300,LOW
2264,300,LOW
2265,300,LOW
2266,300,LOW
2267,900,Very Good
2268,900,Very Good
2269,900,Very Good
2270,900,Very Good
2271,900,Very Good
2272,900,Very Good
2273,900,Very Good
2274,900,Very Good
2275,900,Very Good
2276,900,Very Good
2277,900,Very Good
2278,300,LOW
2279,900,Very Good
2280,900,Very Good
2281,900,Very Good
2282,900,Very Good
2283,900,Very Good
2284,900,Very Good
2285,300,LOW
2286,900,Very Good
2287,900,Very Good
2288,300,LOW
2289,900,Very Good
2290,300,LOW
2291,300,LOW
2292,900,Very Good
2293,900,Very Good
2294,900,Very Good
2295,900,Very Good
2296,300,LOW
2297,900,Very Good
2298,900,Very Good
2299,900,Very Good
2300,900,Very Good
2301,300,LOW
2302,900,Very Good
2303,900,Very Good
2304,300,LOW
2305,300,LOW
2306,900,Very Good
2307,900,Very Good
2308,900,Very Good
2309,300,LOW
2310,900,Very Good
2311,900,Very Good
2312,300,LOW
2313,900,Very Good
2314,900,Very Good
2315,900,Very Good
2316,900,Very Good
2317,900,Very Good
2318,900,Very Good
2319,900,Very Good
2320,900,Very Good
2321,900,Very Good
2322,300,LOW
2323,300,LOW
2324,900,Very Good
2325,900,Very Good
2326,900,Very Good
2327,300,LOW
2328,900,Very Good
2329,900,Very Good
2330,300,LOW
2331,300,LOW
2332,900,Very Good
2333,900,Very Good
2334,900,Very Good
2335,900,Very Good
2336,900,Very Good
2337,300,LOW
2338,300,LOW
2339,900,Very Good
2340,900,Very Good
2341,900,Very Good
2342,900,Very Good
2343,900,Very Good
2344,900,Very Good
2345,900,Very Good
2346,900,Very Good
2347,900,Very Good
2348,900,Very Good
2349,900,Very Good
2350,900,Very Good
2351,300,LOW
2352,300,LOW
2353,300,LOW
2354,900,Very Good
2355,900,Very Good
2356,300,LOW
2357,900,Very Good
2358,900,Very Good
2359,900,Very Good
2360,900,Very Good
2361,300,LOW
2362,900,Very Good
2363,900,Very Good
2364,900,Very Good
2365,900,Very Good
2366,300,LOW
2367,900,Very Good
2368,900,Very Good
2369,900,Very Good
2370,900,Very Good
2371,900,Very Good
2372,900,Very Good
2373,900,Very Good
2374,900,Very Good
2375,300,LOW
2376,900,Very Good
2377,300,LOW
2378,900,Very Good
2379,900,Very Good
2380,300,LOW
2381,900,Very Good
2382,300,LOW
2383,900,Very Good
2384,900,Very Good
2385,900,Very Good
2386,900,Very Good
2387,900,Very Good
2388,900,Very Good
2389,900,Very Good
2390,900,Very Good
2391,900,Very Good
2392,900,Very Good
2393,300,LOW
2394,300,LOW
2395,300,LOW
2396,900,Very Good
2397,300,LOW
2398,900,Very Good
2399,300,LOW
2400,300,LOW
2401,900,Very Good
2402,900,Very Good
2403,300,LOW
2404,900,Very Good
2405,900,Very Good
2406,900,Very Good
2407,900,Very Good
2408,300,LOW
2409,900,Very Good
2410,900,Very Good
2411,900,Very Good
2412,900,Very Good
2413,900,Very Good
2414,900,Very Good
2415,900,Very Good
2416,900,Very Good
2417,300,LOW
2418,900,Very Good
2419,900,Very Good
2420,900,Very Good
2421,900,Very Good
2422,900,Very Good
2423,300,LOW
2424,900,Very Good
2425,300,LOW
2426,300,LOW
2427,900,Very Good
2428,900,Very Good
2429,900,Very Good
2430,900,Very Good
2431,900,Very Good
2432,900,Very Good
2433,900,Very Good
2434,900,Very Good
2435,900,Very Good
2436,300,LOW
2437,900,Very Good
2438,900,Very Good
2439,900,Very Good
2440,900,Very Good
2441,900,Very Good
2442,300,LOW
2443,900,Very Good
2444,300,LOW
2445,900,Very Good
2446,900,Very Good
2447,900,Very Good
2448,900,Very Good
2449,900,Very Good
2450,900,Very Good
2451,900,Very Good
2452,900,Very Good
2453,900,Very Good
2454,900,Very Good
2455,900,Very Good
2456,900,Very Good
2457,900,Very Good
2458,900,Very Good
2459,300,LOW
2460,300,LOW
2461,900,Very Good
2462,900,Very Good
2463,300,LOW
2464,300,LOW
2465,900,Very Good
2466,900,Very Good
2467,900,Very Good
2468,300,LOW
2469,900,Very Good
2470,900,Very Good
2471,900,Very Good
2472,900,Very Good
2473,900,Very Good
2474,300,LOW
