,FICO_Score,FICO_Class
1534,306,LOW
1535,328,LOW
1536,496,Fair
1537,882,Very Good
1538,862,Very Good
1539,882,Very Good
1540,898,Very Good
1541,325,LOW
1542,851,Very Good
1543,848,Very Good
1544,898,Very Good
1545,894,Very Good
1546,308,LOW
1547,316,LOW
1548,893,Very Good
1549,881,Very Good
1550,305,LOW
1551,824,Very Good
1552,842,Very Good
1553,779,Very Good
1554,869,Very Good
1555,870,Very Good
1556,332,LOW
1557,783,Very Good
1558,315,LOW
1559,899,Very Good
1560,892,Very Good
1561,847,Very Good
1562,898,Very Good
1563,899,Very Good
1564,300,LOW
1565,312,LOW
1566,335,LOW
1567,862,Very Good
1568,875,Very Good
1569,846,Very Good
1570,899,Very Good
1571,898,Very Good
1572,892,Very Good
1573,871,Very Good
1574,899,Very Good
1575,897,Very Good
1576,859,Very Good
1577,877,Very Good
1578,786,Very Good
1579,855,Very Good
1580,897,Very Good
1581,817,Very Good
1582,898,Very Good
1583,883,Very Good
1584,309,LOW
1585,893,Very Good
1586,876,Very Good
1587,898,Very Good
1588,886,Very Good
1589,327,LOW
1590,899,Very Good
1591,846,Very Good
1592,310,LOW
1593,875,Very Good
1594,899,Very Good
1595,899,Very Good
1596,898,Very Good
1597,898,Very Good
1598,878,Very Good
1599,894,Very Good
1600,893,Very Good
1601,888,Very Good
1602,892,Very Good
1603,377,LOW
1604,340,LOW
1605,884,Very Good
1606,498,Fair
1607,897,Very Good
1608,898,Very Good
1609,858,Very Good
1610,899,Very Good
1611,707,Very Good
1612,880,Very Good
1613,898,Very Good
1614,881,Very Good
1615,898,Very Good
1616,865,Very Good
1617,892,Very Good
1618,864,Very Good
1619,895,Very Good
1620,895,Very Good
1621,403,Fair
1622,861,Very Good
1623,895,Very Good
1624,899,Very Good
1625,306,LOW
1626,897,Very Good
1627,799,Very Good
1628,877,Very Good
1629,895,Very Good
1630,897,Very Good
1631,304,LOW
1632,447,Fair
1633,898,Very Good
1634,332,LOW
1635,888,Very Good
1636,876,Very Good
1637,814,Very Good
1638,899,Very Good
1639,871,Very Good
1640,893,Very Good
1641,779,Very Good
1642,877,Very Good
1643,729,Very Good
1644,345,LOW
1645,326,LOW
1646,780,Very Good
1647,857,Very Good
1648,837,Very Good
1649,896,Very Good
1650,812,Very Good
1651,898,Very Good
1652,313,LOW
1653,306,LOW
1654,826,Very Good
1655,883,Very Good
1656,876,Very Good
1657,344,LOW
1658,892,Very Good
1659,898,Very Good
1660,392,LOW
1661,898,Very Good
1662,898,Very Good
1663,890,Very Good
1664,760,Very Good
1665,897,Very Good
1666,880,Very Good
1667,895,Very Good
1668,897,Very Good
1669,888,Very Good
1670,332,LOW
1671,316,LOW
1672,892,Very Good
1673,306,LOW
1674,305,LOW
1675,606,Good
1676,327,LOW
1677,898,Very Good
1678,885,Very Good
1679,876,Very Good
1680,867,Very Good
1681,822,Very Good
1682,312,LOW
1683,707,Very Good
1684,899,Very Good
1685,895,Very Good
1686,896,Very Good
1687,895,Very Good
1688,340,LOW
1689,899,Very Good
1690,415,Fair
1691,898,Very Good
1692,868,Very Good
1693,318,LOW
1694,301,LOW
1695,880,Very Good
1696,889,Very Good
1697,899,Very Good
1698,869,Very Good
1699,325,LOW
1700,318,LOW
1701,888,Very Good
1702,882,Very Good
1703,550,Fair
1704,898,Very Good
1705,898,Very Good
1706,301,LOW
1707,876,Very Good
1708,310,LOW
1709,335,LOW
1710,875,Very Good
1711,707,Very Good
1712,897,Very Good
1713,893,Very Good
1714,899,Very Good
1715,894,Very Good
1716,895,Very Good
1717,675,Good
1718,879,Very Good
1719,473,Fair
1720,303,LOW
1721,885,Very Good
1722,834,Very Good
1723,884,Very Good
1724,898,Very Good
1725,895,Very Good
1726,888,Very Good
1727,310,LOW
1728,313,LOW
1729,838,Very Good
1730,314,LOW
1731,898,Very Good
1732,893,Very Good
1733,305,LOW
1734,894,Very Good
1735,896,Very Good
1736,883,Very Good
1737,897,Very Good
1738,895,Very Good
1739,335,LOW
1740,880,Very Good
1741,881,Very Good
1742,893,Very Good
1743,899,Very Good
1744,869,Very Good
1745,892,Very Good
1746,313,LOW
1747,301,LOW
1748,880,Very Good
1749,895,Very Good
1750,899,Very Good
1751,392,LOW
1752,783,Very Good
1753,898,Very Good
1754,888,Very Good
1755,315,LOW
1756,831,Very Good
1757,893,Very Good
1758,304,LOW
1759,893,Very Good
1760,310,LOW
1761,336,LOW
1762,898,Very Good
1763,559,Fair
1764,542,Fair
1765,898,Very Good
1766,892,Very Good
1767,307,LOW
1768,356,LOW
1769,869,Very Good
1770,695,Good
1771,834,Very Good
1772,879,Very Good
1773,825,Very Good
1774,882,Very Good
1775,885,Very Good
1776,879,Very Good
1777,694,Good
1778,882,Very Good
1779,887,Very Good
1780,897,Very Good
1781,899,Very Good
1782,322,LOW
1783,851,Very Good
1784,301,LOW
1785,891,Very Good
1786,893,Very Good
1787,881,Very Good
1788,312,LOW
1789,301,LOW
1790,818,Very Good
1791,309,LOW
1792,884,Very Good
1793,322,LOW
1794,866,Very Good
1795,894,Very Good
1796,837,Very Good
1797,860,Very Good
1798,543,Fair
1799,882,Very Good
1800,875,Very Good
1801,898,Very Good
1802,895,Very Good
1803,896,Very Good
1804,883,Very Good
1805,897,Very Good
1806,707,Very Good
1807,880,Very Good
1808,895,Very Good
1809,889,Very Good
1810,842,Very Good
1811,324,LOW
1812,887,Very Good
1813,818,Very Good
1814,897,Very Good
1815,845,Very Good
1816,876,Very Good
1817,302,LOW
1818,357,LOW
1819,889,Very Good
1820,305,LOW
1821,402,Fair
1822,344,LOW
1823,392,LOW
1824,303,LOW
1825,877,Very Good
1826,896,Very Good
1827,890,Very Good
1828,343,LOW
1829,880,Very Good
1830,898,Very Good
1831,897,Very Good
1832,826,Very Good
1833,889,Very Good
1834,314,LOW
1835,871,Very Good
1836,894,Very Good
1837,308,LOW
1838,898,Very Good
1839,899,Very Good
1840,865,Very Good
1841,890,Very Good
1842,894,Very Good
1843,357,LOW
1844,310,LOW
1845,317,LOW
1846,862,Very Good
1847,897,Very Good
1848,307,LOW
1849,327,LOW
1850,896,Very Good
1851,894,Very Good
1852,305,LOW
1853,304,LOW
1854,883,Very Good
1855,869,Very Good
1856,899,Very Good
1857,794,Very Good
1858,889,Very Good
1859,807,Very Good
1860,838,Very Good
1861,315,LOW
1862,565,Fair
1863,393,LOW
1864,889,Very Good
1865,867,Very Good
1866,875,Very Good
1867,318,LOW
1868,890,Very Good
1869,873,Very Good
1870,301,LOW
1871,743,Very Good
1872,879,Very Good
1873,758,Very Good
1874,319,LOW
1875,543,Fair
1876,892,Very Good
1877,893,Very Good
1878,893,Very Good
1879,869,Very Good
1880,880,Very Good
1881,871,Very Good
1882,837,Very Good
1883,432,Fair
1884,306,LOW
1885,419,Fair
1886,899,Very Good
1887,889,Very Good
1888,883,Very Good
1889,898,Very Good
1890,898,Very Good
1891,674,Good
1892,897,Very Good
1893,305,LOW
1894,776,Very Good
1895,888,Very Good
1896,815,Very Good
1897,898,Very Good
1898,881,Very Good
1899,559,Fair
1900,338,LOW
1901,355,LOW
1902,896,Very Good
1903,897,Very Good
1904,304,LOW
1905,304,LOW
1906,309,LOW
1907,365,LOW
1908,881,Very Good
1909,898,Very Good
1910,899,Very Good
1911,883,Very Good
1912,881,Very Good
1913,895,Very Good
1914,892,Very Good
1915,864,Very Good
1916,892,Very Good
1917,881,Very Good
1918,895,Very Good
1919,894,Very Good
1920,889,Very Good
1921,865,Very Good
1922,896,Very Good
1923,891,Very Good
1924,877,Very Good
1925,897,Very Good
1926,899,Very Good
1927,306,LOW
1928,676,Good
1929,899,Very Good
1930,899,Very Good
1931,885,Very Good
1932,314,LOW
1933,688,Good
1934,899,Very Good
1935,895,Very Good
1936,894,Very Good
1937,891,Very Good
1938,882,Very Good
1939,335,LOW
1940,883,Very Good
1941,895,Very Good
1942,307,LOW
1943,897,Very Good
1944,320,LOW
1945,892,Very Good
1946,884,Very Good
1947,899,Very Good
1948,882,Very Good
1949,879,Very Good
1950,321,LOW
1951,884,Very Good
1952,885,Very Good
1953,872,Very Good
1954,832,Very Good
1955,327,LOW
1956,892,Very Good
1957,329,LOW
1958,812,Very Good
1959,892,Very Good
1960,352,LOW
1961,894,Very Good
1962,304,LOW
1963,894,Very Good
1964,812,Very Good
1965,899,Very Good
1966,878,Very Good
1967,888,Very Good
1968,832,Very Good
1969,301,LOW
1970,897,Very Good
1971,321,LOW
1972,893,Very Good
1973,898,Very Good
1974,837,Very Good
1975,888,Very Good
1976,552,Fair
1977,880,Very Good
1978,899,Very Good
1979,894,Very Good
1980,899,Very Good
1981,303,LOW
1982,899,Very Good
1983,883,Very Good
1984,896,Very Good
1985,305,LOW
1986,880,Very Good
1987,895,Very Good
1988,892,Very Good
1989,309,LOW
1990,307,LOW
1991,889,Very Good
1992,350,LOW
1993,466,Fair
1994,307,LOW
1995,891,Very Good
1996,898,Very Good
1997,884,Very Good
1998,896,Very Good
1999,890,Very Good
2000,839,Very Good
2001,876,Very Good
2002,885,Very Good
2003,707,Very Good
2004,882,Very Good
2005,308,LOW
2006,880,Very Good
2007,892,Very Good
2008,888,Very Good
2009,892,Very Good
2010,885,Very Good
2011,889,Very Good
2012,893,Very Good
2013,587,Fair
2014,897,Very Good
2015,897,Very Good
2016,884,Very Good
2017,898,Very Good
2018,833,Very Good
2019,855,Very Good
2020,898,Very Good
2021,880,Very Good
2022,311,LOW
2023,329,LOW
2024,895,Very Good
2025,877,Very Good
2026,886,Very Good
2027,305,LOW
2028,894,Very Good
2029,898,Very Good
2030,308,LOW
2031,554,Fair
2032,305,LOW
2033,892,Very Good
2034,899,Very Good
2035,542,Fair
2036,331,LOW
2037,898,Very Good
2038,897,Very Good
2039,899,Very Good
2040,899,Very Good
2041,880,Very Good
2042,894,Very Good
2043,898,Very Good
2044,303,LOW
2045,814,Very Good
2046,890,Very Good
2047,875,Very Good
2048,898,Very Good
2049,454,Fair
2050,589,Fair
2051,897,Very Good
2052,884,Very Good
2053,837,Very Good
2054,320,LOW
2055,879,Very Good
2056,899,Very Good
2057,897,Very Good
2058,340,LOW
2059,898,Very Good
2060,318,LOW
2061,894,Very Good
2062,896,Very Good
2063,893,Very Good
2064,895,Very Good
2065,896,Very Good
2066,794,Very Good
2067,302,LOW
2068,898,Very Good
2069,896,Very Good
2070,886,Very Good
2071,861,Very Good
2072,837,Very Good
2073,884,Very Good
2074,894,Very Good
2075,341,LOW
2076,884,Very Good
2077,856,Very Good
2078,824,Very Good
2079,847,Very Good
2080,871,Very Good
2081,897,Very Good
2082,564,Fair
2083,898,Very Good
2084,822,Very Good
2085,888,Very Good
2086,899,Very Good
2087,752,Very Good
2088,898,Very Good
2089,876,Very Good
2090,772,Very Good
2091,496,Fair
2092,890,Very Good
2093,798,Very Good
2094,312,LOW
2095,303,LOW
2096,322,LOW
2097,897,Very Good
2098,719,Very Good
2099,891,Very Good
2100,893,Very Good
2101,899,Very Good
2102,837,Very Good
2103,875,Very Good
2104,873,Very Good
2105,851,Very Good
2106,899,Very Good
2107,898,Very Good
2108,387,LOW
2109,897,Very Good
2110,899,Very Good
2111,303,LOW
2112,894,Very Good
2113,898,Very Good
2114,857,Very Good
2115,889,Very Good
2116,893,Very Good
2117,886,Very Good
2118,313,LOW
2119,836,Very Good
2120,893,Very Good
2121,587,Fair
2122,846,Very Good
2123,875,Very Good
2124,321,LOW
2125,335,LOW
2126,859,Very Good
2127,896,Very Good
2128,889,Very Good
2129,895,Very Good
2130,872,Very Good
2131,896,Very Good
2132,318,LOW
2133,439,Fair
2134,897,Very Good
2135,853,Very Good
2136,307,LOW
2137,889,Very Good
2138,315,LOW
2139,899,Very Good
2140,897,Very Good
2141,822,Very Good
2142,846,Very Good
2143,878,Very Good
2144,896,Very Good
2145,540,Fair
2146,893,Very Good
2147,898,Very Good
2148,852,Very Good
2149,892,Very Good
2150,883,Very Good
2151,307,LOW
2152,303,LOW
2153,306,LOW
2154,321,LOW
2155,897,Very Good
2156,895,Very Good
2157,898,Very Good
2158,815,Very Good
2159,895,Very Good
2160,895,Very Good
2161,897,Very Good
2162,309,LOW
2163,871,Very Good
2164,837,Very Good
2165,894,Very Good
2166,806,Very Good
2167,897,Very Good
2168,899,Very Good
2169,304,LOW
2170,354,LOW
2171,898,Very Good
2172,893,Very Good
2173,899,Very Good
2174,884,Very Good
2175,895,Very Good
2176,898,Very Good
2177,871,Very Good
2178,309,LOW
2179,309,LOW
2180,864,Very Good
2181,885,Very Good
2182,898,Very Good
2183,318,LOW
2184,565,Fair
2185,710,Very Good
2186,883,Very Good
2187,899,Very Good
2188,896,Very Good
2189,335,LOW
2190,790,Very Good
2191,867,Very Good
2192,896,Very Good
2193,788,Very Good
2194,897,Very Good
2195,306,LOW
2196,852,Very Good
2197,812,Very Good
2198,899,Very Good
2199,813,Very Good
2200,897,Very Good
2201,881,Very Good
2202,892,Very Good
2203,309,LOW
2204,860,Very Good
2205,884,Very Good
2206,577,Fair
2207,898,Very Good
2208,313,LOW
2209,821,Very Good
2210,787,Very Good
2211,895,Very Good
2212,860,Very Good
2213,791,Very Good
2214,306,LOW
2215,537,Fair
2216,886,Very Good
2217,884,Very Good
2218,876,Very Good
2219,882,Very Good
2220,897,Very Good
2221,302,LOW
2222,830,Very Good
2223,895,Very Good
2224,317,LOW
2225,894,Very Good
2226,884,Very Good
2227,893,Very Good
2228,896,Very Good
2229,894,Very Good
2230,896,Very Good
2231,892,Very Good
2232,850,Very Good
2233,894,Very Good
2234,852,Very Good
2235,893,Very Good
2236,892,Very Good
2237,315,LOW
2238,844,Very Good
2239,894,Very Good
2240,869,Very Good
2241,790,Very Good
2242,387,LOW
2243,898,Very Good
2244,885,Very Good
2245,888,Very Good
2246,832,Very Good
2247,884,Very Good
2248,895,Very Good
2249,898,Very Good
2250,303,LOW
2251,897,Very Good
2252,894,Very Good
2253,791,Very Good
2254,895,Very Good
2255,899,Very Good
2256,371,LOW
2257,898,Very Good
2258,887,Very Good
2259,707,Very Good
2260,639,Good
2261,896,Very Good
2262,898,Very Good
2263,344,LOW
2264,759,Very Good
2265,412,Fair
2266,408,Fair
2267,898,Very Good
2268,881,Very Good
2269,870,Very Good
2270,897,Very Good
2271,898,Very Good
2272,895,Very Good
2273,896,Very Good
2274,897,Very Good
2275,886,Very Good
2276,898,Very Good
2277,891,Very Good
2278,831,Very Good
2279,897,Very Good
2280,870,Very Good
2281,897,Very Good
2282,844,Very Good
2283,880,Very Good
2284,896,Very Good
2285,325,LOW
2286,899,Very Good
2287,899,Very Good
2288,424,Fair
2289,883,Very Good
2290,304,LOW
2291,313,LOW
2292,895,Very Good
2293,894,Very Good
2294,898,Very Good
2295,876,Very Good
2296,301,LOW
2297,359,LOW
2298,597,Fair
2299,749,Very Good
2300,892,Very Good
2301,301,LOW
2302,898,Very Good
2303,880,Very Good
2304,366,LOW
2305,304,LOW
2306,889,Very Good
2307,886,Very Good
2308,874,Very Good
2309,311,LOW
2310,793,Very Good
2311,880,Very Good
2312,334,LOW
2313,898,Very Good
2314,896,Very Good
2315,885,Very Good
2316,896,Very Good
2317,834,Very Good
2318,888,Very Good
2319,892,Very Good
2320,837,Very Good
2321,896,Very Good
2322,324,LOW
2323,392,LOW
2324,897,Very Good
2325,743,Very Good
2326,891,Very Good
2327,655,Good
2328,897,Very Good
2329,895,Very Good
2330,371,LOW
2331,885,Very Good
2332,899,Very Good
2333,898,Very Good
2334,890,Very Good
2335,837,Very Good
2336,898,Very Good
2337,343,LOW
2338,648,Good
2339,791,Very Good
2340,893,Very Good
2341,663,Good
2342,885,Very Good
2343,824,Very Good
2344,877,Very Good
2345,662,Good
2346,848,Very Good
2347,897,Very Good
2348,888,Very Good
2349,897,Very Good
2350,897,Very Good
2351,343,LOW
2352,328,LOW
2353,307,LOW
2354,896,Very Good
2355,898,Very Good
2356,351,LOW
2357,899,Very Good
2358,871,Very Good
2359,896,Very Good
2360,891,Very Good
2361,392,LOW
2362,848,Very Good
2363,889,Very Good
2364,886,Very Good
2365,899,Very Good
2366,447,Fair
2367,872,Very Good
2368,898,Very Good
2369,846,Very Good
2370,890,Very Good
2371,880,Very Good
2372,881,Very Good
2373,894,Very Good
2374,888,Very Good
2375,688,Good
2376,884,Very Good
2377,310,LOW
2378,865,Very Good
2379,839,Very Good
2380,303,LOW
2381,865,Very Good
2382,318,LOW
2383,886,Very Good
2384,630,Good
2385,899,Very Good
2386,897,Very Good
2387,858,Very Good
2388,896,Very Good
2389,883,Very Good
2390,888,Very Good
2391,752,Very Good
2392,875,Very Good
2393,305,LOW
2394,322,LOW
2395,318,LOW
2396,896,Very Good
2397,305,LOW
2398,858,Very Good
2399,305,LOW
2400,308,LOW
2401,646,Good
2402,897,Very Good
2403,302,LOW
2404,893,Very Good
2405,898,Very Good
2406,895,Very Good
2407,896,Very Good
2408,415,Fair
2409,899,Very Good
2410,893,Very Good
2411,895,Very Good
2412,873,Very Good
2413,899,Very Good
2414,890,Very Good
2415,894,Very Good
2416,888,Very Good
2417,844,Very Good
2418,832,Very Good
2419,883,Very Good
2420,875,Very Good
2421,884,Very Good
2422,888,Very Good
2423,304,LOW
2424,322,LOW
2425,458,Fair
2426,305,LOW
2427,899,Very Good
2428,894,Very Good
2429,899,Very Good
2430,846,Very Good
2431,802,Very Good
2432,895,Very Good
2433,890,Very Good
2434,893,Very Good
2435,898,Very Good
2436,309,LOW
2437,861,Very Good
2438,888,Very Good
2439,899,Very Good
2440,322,LOW
2441,883,Very Good
2442,309,LOW
2443,875,Very Good
2444,321,LOW
2445,767,Very Good
2446,891,Very Good
2447,898,Very Good
2448,893,Very Good
2449,874,Very Good
2450,898,Very Good
2451,895,Very Good
2452,897,Very Good
2453,889,Very Good
2454,892,Very Good
2455,895,Very Good
2456,877,Very Good
2457,892,Very Good
2458,897,Very Good
2459,305,LOW
2460,354,LOW
2461,898,Very Good
2462,879,Very Good
2463,319,LOW
2464,306,LOW
2465,898,Very Good
2466,899,Very Good
2467,864,Very Good
2468,309,LOW
2469,895,Very Good
2470,893,Very Good
2471,894,Very Good
2472,898,Very Good
2473,846,Very Good
2474,309,LOW
