,FICO_Score,FICO_Class
7988,531,Fair
7989,642,Good
7990,664,Good
7991,606,Good
7992,642,Good
7993,840,Very Good
7994,745,Very Good
7995,432,Fair
7996,798,Very Good
7997,640,Good
7998,765,Very Good
7999,606,Good
8000,412,Fair
8001,699,Good
8002,563,Fair
8003,664,Good
8004,550,Fair
8005,723,Very Good
8006,664,Good
8007,762,Very Good
8008,745,Very Good
8009,606,Good
8010,699,Good
8011,550,Fair
8012,623,Good
8013,725,Very Good
8014,768,Very Good
8015,768,Very Good
8016,798,Very Good
8017,725,Very Good
8018,664,Good
8019,478,Fair
8020,591,Fair
8021,780,Very Good
8022,829,Very Good
8023,651,Good
8024,796,Very Good
8025,444,Fair
8026,684,Good
8027,623,Good
8028,728,Very Good
8029,725,Very Good
8030,607,Good
8031,762,Very Good
8032,798,Very Good
8033,606,Good
8034,454,Fair
8035,618,Good
8036,700,Good
8037,420,Fair
8038,552,Fair
8039,716,Very Good
8040,611,Good
8041,868,Very Good
8042,534,Fair
8043,720,Very Good
8044,485,Fair
8045,550,Fair
8046,681,Good
8047,444,Fair
8048,433,Fair
8049,725,Very Good
8050,725,Very Good
8051,762,Very Good
8052,591,Fair
8053,681,Good
8054,517,Fair
8055,709,Very Good
8056,756,Very Good
8057,556,Fair
8058,772,Very Good
8059,664,Good
8060,622,Good
8061,716,Very Good
8062,654,Good
8063,705,Very Good
8064,534,Fair
8065,744,Very Good
8066,710,Very Good
8067,798,Very Good
8068,900,Very Good
8069,336,LOW
8070,534,Fair
8071,623,Good
8072,705,Very Good
8073,642,Good
8074,631,Good
8075,426,Fair
8076,548,Fair
8077,766,Very Good
8078,550,Fair
8079,552,Fair
8080,732,Very Good
8081,540,Fair
8082,534,Fair
8083,844,Very Good
8084,688,Good
8085,829,Very Good
8086,500,Fair
8087,601,Good
8088,768,Very Good
8089,631,Good
8090,765,Very Good
8091,806,Very Good
8092,745,Very Good
8093,534,Fair
8094,478,Fair
8095,651,Good
8096,412,Fair
8097,647,Good
8098,518,Fair
8099,550,Fair
8100,716,Very Good
8101,699,Good
8102,631,Good
8103,768,Very Good
8104,622,Good
8105,900,Very Good
8106,477,Fair
8107,571,Fair
8108,725,Very Good
8109,563,Fair
8110,705,Very Good
8111,900,Very Good
8112,798,Very Good
8113,725,Very Good
8114,631,Good
8115,833,Very Good
8116,798,Very Good
8117,660,Good
8118,900,Very Good
8119,606,Good
8120,762,Very Good
8121,550,Fair
8122,680,Good
8123,623,Good
8124,900,Very Good
8125,385,LOW
8126,762,Very Good
8127,744,Very Good
8128,798,Very Good
8129,534,Fair
8130,517,Fair
8131,804,Very Good
8132,617,Good
8133,798,Very Good
8134,488,Fair
8135,699,Good
8136,716,Very Good
8137,762,Very Good
8138,716,Very Good
8139,725,Very Good
8140,651,Good
8141,664,Good
8142,900,Very Good
8143,517,Fair
8144,389,LOW
8145,606,Good
8146,705,Very Good
8147,631,Good
8148,489,Fair
8149,444,Fair
8150,699,Good
8151,798,Very Good
8152,606,Good
8153,300,LOW
8154,900,Very Good
8155,444,Fair
8156,798,Very Good
8157,640,Good
8158,765,Very Good
8159,534,Fair
8160,535,Fair
8161,433,Fair
8162,600,Fair
8163,758,Very Good
8164,591,Fair
8165,680,Good
8166,535,Fair
8167,796,Very Good
8168,622,Good
8169,389,LOW
8170,652,Good
8171,444,Fair
8172,663,Good
8173,600,Fair
8174,454,Fair
8175,654,Good
8176,798,Very Good
8177,796,Very Good
8178,534,Fair
8179,601,Good
8180,730,Very Good
8181,798,Very Good
8182,412,Fair
8183,654,Good
8184,606,Good
8185,631,Good
8186,765,Very Good
8187,651,Good
8188,476,Fair
8189,563,Fair
8190,631,Good
8191,517,Fair
8192,367,LOW
8193,552,Fair
8194,517,Fair
8195,506,Fair
8196,622,Good
8197,606,Good
8198,591,Fair
8199,720,Very Good
8200,744,Very Good
8201,640,Good
8202,732,Very Good
8203,552,Fair
8204,571,Fair
8205,708,Very Good
8206,440,Fair
8207,762,Very Good
8208,716,Very Good
8209,534,Fair
8210,796,Very Good
8211,600,Fair
8212,825,Very Good
8213,623,Good
8214,900,Very Good
8215,806,Very Good
8216,600,Fair
8217,601,Good
8218,488,Fair
8219,804,Very Good
8220,783,Very Good
8221,900,Very Good
8222,709,Very Good
8223,772,Very Good
8224,300,LOW
8225,768,Very Good
8226,552,Fair
8227,367,LOW
8228,798,Very Good
8229,798,Very Good
8230,762,Very Good
8231,640,Good
8232,651,Good
8233,900,Very Good
8234,517,Fair
8235,534,Fair
8236,444,Fair
8237,699,Good
8238,626,Good
8239,552,Fair
8240,631,Good
8241,798,Very Good
8242,300,LOW
8243,798,Very Good
8244,548,Fair
8245,606,Good
8246,723,Very Good
8247,367,LOW
8248,725,Very Good
8249,622,Good
8250,548,Fair
8251,814,Very Good
8252,593,Fair
8253,900,Very Good
8254,630,Good
8255,765,Very Good
8256,433,Fair
8257,798,Very Good
8258,606,Good
8259,582,Fair
8260,785,Very Good
8261,796,Very Good
8262,900,Very Good
8263,593,Fair
8264,367,LOW
8265,500,Fair
8266,534,Fair
8267,798,Very Good
8268,798,Very Good
8269,699,Good
8270,631,Good
8271,548,Fair
8272,518,Fair
8273,550,Fair
8274,631,Good
8275,556,Fair
8276,444,Fair
8277,631,Good
8278,725,Very Good
8279,300,LOW
8280,798,Very Good
8281,660,Good
8282,600,Fair
8283,606,Good
8284,762,Very Good
8285,716,Very Good
8286,785,Very Good
8287,681,Good
8288,796,Very Good
8289,798,Very Good
8290,762,Very Good
8291,625,Good
8292,725,Very Good
8293,300,LOW
8294,550,Fair
8295,534,Fair
8296,798,Very Good
8297,796,Very Good
8298,623,Good
8299,664,Good
8300,643,Good
8301,300,LOW
8302,716,Very Good
8303,900,Very Good
8304,631,Good
8305,766,Very Good
8306,762,Very Good
8307,575,Fair
8308,531,Fair
8309,606,Good
8310,600,Fair
8311,700,Good
8312,833,Very Good
8313,796,Very Good
8314,900,Very Good
8315,591,Fair
8316,459,Fair
8317,796,Very Good
8318,844,Very Good
8319,600,Fair
8320,366,LOW
8321,444,Fair
8322,699,Good
8323,664,Good
8324,798,Very Good
8325,444,Fair
8326,664,Good
8327,699,Good
8328,525,Fair
8329,708,Very Good
8330,806,Very Good
8331,716,Very Good
8332,651,Good
8333,716,Very Good
8334,814,Very Good
8335,708,Very Good
8336,725,Very Good
8337,534,Fair
8338,798,Very Good
8339,601,Good
8340,772,Very Good
8341,420,Fair
8342,664,Good
8343,593,Fair
8344,664,Good
8345,631,Good
8346,537,Fair
8347,625,Good
8348,444,Fair
8349,591,Fair
8350,534,Fair
8351,725,Very Good
8352,762,Very Good
8353,806,Very Good
8354,534,Fair
8355,647,Good
8356,798,Very Good
8357,568,Fair
8358,798,Very Good
8359,444,Fair
8360,534,Fair
8361,664,Good
8362,623,Good
8363,699,Good
8364,798,Very Good
8365,900,Very Good
8366,796,Very Good
8367,606,Good
8368,500,Fair
8369,517,Fair
8370,623,Good
8371,663,Good
8372,716,Very Good
8373,798,Very Good
8374,367,LOW
8375,622,Good
8376,622,Good
8377,433,Fair
8378,798,Very Good
8379,606,Good
8380,688,Good
8381,366,LOW
8382,593,Fair
8383,444,Fair
8384,900,Very Good
8385,534,Fair
8386,518,Fair
8387,606,Good
8388,699,Good
8389,796,Very Good
8390,631,Good
8391,433,Fair
8392,591,Fair
8393,796,Very Good
8394,680,Good
8395,762,Very Good
8396,600,Fair
8397,725,Very Good
8398,796,Very Good
8399,900,Very Good
8400,651,Good
8401,601,Good
8402,796,Very Good
8403,548,Fair
8404,606,Good
8405,768,Very Good
8406,680,Good
8407,300,LOW
8408,481,Fair
8409,625,Good
8410,658,Good
8411,699,Good
8412,766,Very Good
8413,591,Fair
8414,750,Very Good
8415,517,Fair
8416,663,Good
8417,318,LOW
8418,623,Good
8419,477,Fair
8420,631,Good
8421,643,Good
8422,900,Very Good
8423,716,Very Good
8424,517,Fair
8425,300,LOW
8426,606,Good
8427,699,Good
8428,796,Very Good
8429,631,Good
8430,651,Good
8431,664,Good
8432,661,Good
8433,601,Good
8434,601,Good
8435,591,Fair
8436,593,Fair
8437,762,Very Good
8438,568,Fair
8439,900,Very Good
8440,616,Good
8441,300,LOW
8442,563,Fair
8443,534,Fair
8444,591,Fair
8445,459,Fair
8446,725,Very Good
8447,651,Good
8448,606,Good
8449,300,LOW
8450,606,Good
8451,900,Very Good
8452,540,Fair
8453,664,Good
8454,900,Very Good
8455,900,Very Good
8456,412,Fair
8457,517,Fair
8458,300,LOW
8459,651,Good
8460,663,Good
8461,551,Fair
8462,426,Fair
8463,631,Good
8464,534,Fair
8465,444,Fair
8466,796,Very Good
8467,300,LOW
8468,633,Good
8469,606,Good
8470,631,Good
8471,798,Very Good
8472,900,Very Good
8473,606,Good
8474,796,Very Good
8475,606,Good
8476,444,Fair
8477,534,Fair
8478,534,Fair
8479,762,Very Good
8480,700,Good
8481,631,Good
8482,601,Good
8483,550,Fair
8484,762,Very Good
8485,606,Good
8486,631,Good
8487,723,Very Good
8488,563,Fair
8489,796,Very Good
8490,460,Fair
8491,367,LOW
8492,725,Very Good
8493,517,Fair
8494,531,Fair
8495,709,Very Good
8496,518,Fair
8497,798,Very Good
8498,534,Fair
8499,725,Very Good
8500,631,Good
8501,699,Good
8502,658,Good
8503,798,Very Good
8504,534,Fair
8505,664,Good
8506,699,Good
8507,606,Good
8508,412,Fair
8509,517,Fair
8510,300,LOW
8511,331,LOW
8512,531,Fair
8513,367,LOW
8514,681,Good
8515,651,Good
8516,716,Very Good
8517,517,Fair
8518,358,LOW
8519,663,Good
8520,700,Good
8521,444,Fair
8522,552,Fair
8523,433,Fair
8524,412,Fair
8525,868,Very Good
8526,798,Very Good
8527,829,Very Good
8528,699,Good
8529,440,Fair
8530,534,Fair
8531,444,Fair
8532,700,Good
8533,389,LOW
8534,699,Good
8535,606,Good
8536,654,Good
8537,534,Fair
8538,654,Good
8539,666,Good
8540,725,Very Good
8541,725,Very Good
8542,525,Fair
8543,556,Fair
8544,833,Very Good
8545,631,Good
8546,622,Good
8547,493,Fair
8548,550,Fair
8549,798,Very Good
8550,766,Very Good
8551,669,Good
8552,591,Fair
8553,623,Good
8554,806,Very Good
8555,798,Very Good
8556,622,Good
8557,300,LOW
8558,548,Fair
8559,444,Fair
8560,550,Fair
8561,591,Fair
8562,643,Good
8563,568,Fair
8564,517,Fair
8565,708,Very Good
8566,454,Fair
8567,713,Very Good
8568,601,Good
8569,772,Very Good
8570,900,Very Good
8571,623,Good
8572,606,Good
8573,616,Good
8574,426,Fair
8575,762,Very Good
8576,728,Very Good
8577,534,Fair
8578,444,Fair
8579,643,Good
8580,444,Fair
8581,796,Very Good
8582,608,Good
8583,606,Good
8584,820,Very Good
8585,606,Good
8586,900,Very Good
8587,534,Fair
8588,433,Fair
8589,630,Good
8590,798,Very Good
8591,518,Fair
8592,798,Very Good
8593,440,Fair
8594,651,Good
8595,806,Very Good
8596,900,Very Good
8597,485,Fair
8598,534,Fair
8599,534,Fair
8600,444,Fair
8601,627,Good
8602,571,Fair
8603,454,Fair
8604,531,Fair
8605,900,Very Good
8606,796,Very Good
8607,725,Very Good
8608,433,Fair
8609,550,Fair
8610,435,Fair
8611,663,Good
8612,563,Fair
8613,433,Fair
8614,640,Good
8615,606,Good
8616,796,Very Good
8617,798,Very Good
8618,900,Very Good
8619,367,LOW
8620,627,Good
8621,716,Very Good
8622,796,Very Good
8623,762,Very Good
8624,762,Very Good
8625,798,Very Good
8626,772,Very Good
8627,732,Very Good
8628,796,Very Good
8629,606,Good
8630,568,Fair
8631,647,Good
8632,623,Good
8633,300,LOW
8634,783,Very Good
8635,548,Fair
8636,798,Very Good
8637,531,Fair
8638,300,LOW
8639,300,LOW
8640,699,Good
8641,716,Very Good
8642,390,LOW
8643,716,Very Good
8644,623,Good
8645,663,Good
8646,651,Good
8647,606,Good
8648,796,Very Good
8649,591,Fair
8650,433,Fair
8651,654,Good
8652,631,Good
8653,900,Very Good
8654,550,Fair
8655,426,Fair
8656,459,Fair
8657,444,Fair
8658,367,LOW
8659,796,Very Good
8660,651,Good
8661,900,Very Good
8662,625,Good
8663,625,Good
8664,758,Very Good
8665,606,Good
8666,389,LOW
8667,342,LOW
8668,601,Good
8669,796,Very Good
8670,762,Very Good
8671,462,Fair
8672,622,Good
8673,654,Good
8674,640,Good
8675,444,Fair
8676,607,Good
8677,756,Very Good
8678,534,Fair
8679,725,Very Good
8680,300,LOW
8681,654,Good
8682,367,LOW
8683,807,Very Good
8684,756,Very Good
8685,716,Very Good
8686,631,Good
8687,517,Fair
8688,642,Good
8689,796,Very Good
8690,806,Very Good
8691,661,Good
8692,900,Very Good
8693,806,Very Good
8694,798,Very Good
8695,517,Fair
8696,651,Good
8697,618,Good
8698,744,Very Good
8699,900,Very Good
8700,460,Fair
8701,517,Fair
8702,745,Very Good
8703,534,Fair
8704,796,Very Good
8705,796,Very Good
8706,631,Good
8707,606,Good
8708,616,Good
8709,640,Good
8710,556,Fair
8711,606,Good
8712,433,Fair
8713,540,Fair
8714,477,Fair
8715,805,Very Good
8716,762,Very Good
8717,625,Good
8718,550,Fair
8719,606,Good
8720,663,Good
8721,700,Good
8722,623,Good
8723,640,Good
8724,796,Very Good
8725,535,Fair
8726,654,Good
8727,517,Fair
8728,725,Very Good
8729,625,Good
8730,762,Very Good
8731,433,Fair
8732,552,Fair
8733,664,Good
8734,844,Very Good
8735,705,Very Good
8736,534,Fair
8737,725,Very Good
8738,798,Very Good
8739,591,Fair
8740,720,Very Good
8741,631,Good
8742,534,Fair
8743,732,Very Good
8744,389,LOW
8745,796,Very Good
8746,688,Good
8747,601,Good
8748,725,Very Good
8749,768,Very Good
8750,616,Good
8751,517,Fair
8752,550,Fair
8753,601,Good
8754,762,Very Good
8755,432,Fair
8756,798,Very Good
8757,488,Fair
8758,664,Good
8759,664,Good
8760,623,Good
8761,796,Very Good
8762,488,Fair
8763,798,Very Good
8764,506,Fair
8765,606,Good
8766,762,Very Good
8767,699,Good
8768,517,Fair
8769,444,Fair
8770,481,Fair
8771,575,Fair
8772,900,Very Good
8773,725,Very Good
8774,796,Very Good
8775,485,Fair
8776,750,Very Good
8777,758,Very Good
8778,534,Fair
8779,591,Fair
8780,517,Fair
8781,700,Good
8782,575,Fair
8783,796,Very Good
8784,651,Good
8785,640,Good
8786,900,Very Good
8787,517,Fair
8788,664,Good
8789,643,Good
8790,640,Good
8791,525,Fair
8792,721,Very Good
8793,688,Good
8794,460,Fair
8795,900,Very Good
8796,798,Very Good
8797,716,Very Good
8798,606,Good
8799,606,Good
8800,550,Fair
8801,640,Good
8802,534,Fair
8803,593,Fair
8804,493,Fair
8805,622,Good
8806,606,Good
8807,643,Good
8808,556,Fair
8809,640,Good
8810,517,Fair
8811,471,Fair
8812,540,Fair
8813,798,Very Good
8814,651,Good
8815,444,Fair
8816,471,Fair
8817,814,Very Good
8818,643,Good
8819,640,Good
8820,664,Good
8821,606,Good
8822,513,Fair
8823,493,Fair
8824,367,LOW
8825,432,Fair
8826,591,Fair
8827,478,Fair
8828,806,Very Good
8829,517,Fair
8830,563,Fair
8831,633,Good
8832,300,LOW
8833,651,Good
8834,444,Fair
8835,601,Good
8836,762,Very Good
8837,530,Fair
8838,534,Fair
8839,680,Good
8840,342,LOW
8841,806,Very Good
8842,631,Good
8843,664,Good
8844,563,Fair
8845,900,Very Good
8846,663,Good
8847,389,LOW
8848,681,Good
8849,627,Good
8850,681,Good
8851,630,Good
8852,663,Good
8853,681,Good
8854,643,Good
8855,432,Fair
8856,664,Good
8857,631,Good
8858,623,Good
8859,534,Fair
8860,534,Fair
8861,725,Very Good
8862,900,Very Good
8863,454,Fair
8864,868,Very Good
8865,640,Good
8866,534,Fair
8867,300,LOW
8868,643,Good
8869,716,Very Good
8870,708,Very Good
8871,444,Fair
8872,651,Good
8873,518,Fair
8874,732,Very Good
8875,606,Good
8876,796,Very Good
8877,534,Fair
8878,700,Good
8879,800,Very Good
8880,623,Good
8881,548,Fair
8882,798,Very Good
8883,868,Very Good
8884,900,Very Good
8885,796,Very Good
8886,833,Very Good
8887,517,Fair
8888,601,Good
8889,768,Very Good
8890,758,Very Good
8891,600,Fair
8892,600,Fair
8893,744,Very Good
8894,300,LOW
8895,481,Fair
8896,444,Fair
8897,716,Very Good
8898,658,Good
8899,868,Very Good
8900,756,Very Good
8901,452,Fair
8902,725,Very Good
8903,798,Very Good
8904,300,LOW
8905,525,Fair
8906,601,Good
8907,675,Good
8908,725,Very Good
8909,750,Very Good
8910,548,Fair
8911,744,Very Good
8912,366,LOW
8913,796,Very Good
8914,664,Good
8915,534,Fair
8916,716,Very Good
8917,517,Fair
8918,768,Very Good
8919,459,Fair
8920,454,Fair
8921,807,Very Good
8922,744,Very Good
8923,699,Good
8924,762,Very Good
8925,534,Fair
8926,623,Good
8927,798,Very Good
8928,660,Good
8929,663,Good
8930,517,Fair
8931,622,Good
8932,798,Very Good
8933,640,Good
8934,796,Very Good
8935,900,Very Good
8936,664,Good
8937,796,Very Good
8938,631,Good
8939,582,Fair
8940,608,Good
8941,716,Very Good
8942,631,Good
8943,606,Good
8944,606,Good
8945,433,Fair
8946,762,Very Good
8947,900,Very Good
8948,517,Fair
8949,798,Very Good
8950,360,LOW
8951,762,Very Good
8952,631,Good
8953,798,Very Good
8954,651,Good
8955,623,Good
8956,796,Very Good
8957,900,Very Good
8958,534,Fair
8959,762,Very Good
8960,623,Good
8961,762,Very Good
8962,762,Very Good
8963,534,Fair
8964,300,LOW
8965,582,Fair
8966,631,Good
8967,534,Fair
8968,552,Fair
8969,664,Good
8970,796,Very Good
8971,699,Good
8972,623,Good
8973,412,Fair
8974,477,Fair
8975,762,Very Good
8976,798,Very Good
8977,518,Fair
8978,796,Very Good
8979,534,Fair
8980,900,Very Good
8981,796,Very Good
8982,534,Fair
8983,762,Very Good
8984,844,Very Good
8985,762,Very Good
8986,675,Good
8987,762,Very Good
8988,798,Very Good
8989,358,LOW
8990,606,Good
8991,663,Good
8992,664,Good
8993,618,Good
8994,459,Fair
8995,765,Very Good
8996,798,Very Good
8997,900,Very Good
8998,796,Very Good
8999,471,Fair
9000,444,Fair
9001,900,Very Good
9002,534,Fair
9003,389,LOW
9004,780,Very Good
9005,488,Fair
9006,785,Very Good
9007,600,Fair
9008,550,Fair
9009,444,Fair
9010,606,Good
9011,367,LOW
9012,607,Good
9013,556,Fair
9014,591,Fair
9015,563,Fair
9016,537,Fair
9017,433,Fair
9018,591,Fair
9019,798,Very Good
9020,798,Very Good
9021,762,Very Good
9022,758,Very Good
9023,661,Good
9024,420,Fair
9025,623,Good
9026,651,Good
9027,762,Very Good
9028,725,Very Good
9029,654,Good
9030,664,Good
9031,720,Very Good
9032,471,Fair
9033,643,Good
9034,420,Fair
9035,840,Very Good
9036,664,Good
9037,534,Fair
9038,616,Good
9039,432,Fair
9040,485,Fair
9041,844,Very Good
9042,527,Fair
9043,454,Fair
9044,725,Very Good
9045,647,Good
9046,556,Fair
9047,762,Very Good
9048,804,Very Good
9049,563,Fair
9050,796,Very Good
9051,300,LOW
9052,623,Good
9053,765,Very Good
9054,550,Fair
9055,460,Fair
9056,300,LOW
9057,550,Fair
9058,721,Very Good
9059,758,Very Good
9060,571,Fair
9061,606,Good
9062,534,Fair
9063,444,Fair
9064,680,Good
9065,622,Good
9066,725,Very Good
9067,807,Very Good
9068,517,Fair
9069,500,Fair
9070,360,LOW
9071,900,Very Good
9072,720,Very Good
9073,622,Good
9074,622,Good
9075,336,LOW
9076,452,Fair
9077,900,Very Good
9078,798,Very Good
9079,708,Very Good
9080,900,Very Good
9081,716,Very Good
9082,663,Good
9083,606,Good
9084,622,Good
9085,534,Fair
9086,664,Good
9087,663,Good
9088,622,Good
9089,680,Good
9090,591,Fair
9091,643,Good
9092,506,Fair
9093,631,Good
9094,534,Fair
9095,725,Very Good
9096,534,Fair
9097,367,LOW
9098,631,Good
9099,631,Good
9100,481,Fair
9101,768,Very Good
9102,300,LOW
9103,606,Good
9104,534,Fair
9105,631,Good
9106,664,Good
9107,426,Fair
9108,796,Very Good
9109,563,Fair
9110,630,Good
9111,745,Very Good
9112,900,Very Good
9113,669,Good
9114,534,Fair
9115,606,Good
9116,534,Fair
9117,488,Fair
9118,358,LOW
9119,601,Good
9120,900,Very Good
9121,814,Very Good
9122,444,Fair
9123,663,Good
9124,563,Fair
9125,900,Very Good
9126,661,Good
9127,534,Fair
9128,606,Good
9129,606,Good
9130,623,Good
9131,796,Very Good
9132,485,Fair
9133,900,Very Good
9134,796,Very Good
9135,664,Good
9136,563,Fair
9137,762,Very Good
9138,606,Good
9139,796,Very Good
9140,623,Good
9141,814,Very Good
9142,699,Good
9143,750,Very Good
9144,608,Good
9145,606,Good
9146,575,Fair
9147,661,Good
9148,725,Very Good
9149,623,Good
9150,658,Good
9151,647,Good
9152,593,Fair
9153,367,LOW
9154,606,Good
9155,716,Very Good
9156,517,Fair
9157,412,Fair
9158,517,Fair
9159,798,Very Good
9160,798,Very Good
9161,762,Very Good
9162,663,Good
9163,563,Fair
9164,723,Very Good
9165,622,Good
9166,623,Good
9167,435,Fair
9168,643,Good
9169,534,Fair
9170,664,Good
9171,623,Good
9172,433,Fair
9173,640,Good
9174,762,Very Good
9175,606,Good
9176,300,LOW
9177,762,Very Good
9178,440,Fair
9179,622,Good
9180,606,Good
9181,725,Very Good
9182,758,Very Good
9183,534,Fair
9184,640,Good
9185,806,Very Good
9186,700,Good
9187,606,Good
9188,663,Good
9189,796,Very Good
9190,762,Very Good
9191,593,Fair
9192,444,Fair
9193,732,Very Good
9194,664,Good
9195,517,Fair
9196,550,Fair
9197,640,Good
9198,616,Good
9199,517,Fair
9200,600,Fair
9201,534,Fair
9202,517,Fair
9203,790,Very Good
9204,531,Fair
9205,433,Fair
9206,606,Good
9207,833,Very Good
9208,534,Fair
9209,517,Fair
9210,463,Fair
9211,534,Fair
9212,606,Good
9213,745,Very Good
9214,556,Fair
9215,601,Good
9216,550,Fair
9217,744,Very Good
9218,900,Very Good
9219,768,Very Good
9220,517,Fair
9221,623,Good
9222,488,Fair
9223,642,Good
9224,758,Very Good
9225,651,Good
9226,640,Good
9227,631,Good
9228,705,Very Good
9229,631,Good
9230,640,Good
9231,600,Fair
9232,389,LOW
9233,651,Good
9234,488,Fair
9235,798,Very Good
9236,563,Fair
9237,420,Fair
9238,300,LOW
9239,798,Very Good
9240,664,Good
9241,663,Good
9242,582,Fair
9243,725,Very Good
9244,444,Fair
9245,699,Good
9246,300,LOW
9247,432,Fair
9248,633,Good
9249,732,Very Good
9250,643,Good
9251,762,Very Good
9252,534,Fair
9253,710,Very Good
9254,631,Good
9255,623,Good
9256,548,Fair
9257,640,Good
9258,591,Fair
9259,680,Good
9260,708,Very Good
9261,716,Very Good
9262,805,Very Good
9263,506,Fair
9264,534,Fair
9265,804,Very Good
9266,517,Fair
9267,540,Fair
9268,705,Very Good
9269,900,Very Good
9270,643,Good
9271,542,Fair
9272,900,Very Good
9273,796,Very Good
9274,631,Good
9275,534,Fair
9276,640,Good
9277,606,Good
9278,517,Fair
9279,460,Fair
9280,664,Good
9281,796,Very Good
9282,783,Very Good
9283,534,Fair
9284,617,Good
9285,595,Fair
9286,796,Very Good
9287,664,Good
9288,412,Fair
9289,840,Very Good
9290,517,Fair
9291,557,Fair
9292,708,Very Good
9293,623,Good
9294,631,Good
9295,700,Good
9296,611,Good
9297,663,Good
9298,548,Fair
9299,796,Very Good
9300,713,Very Good
9301,534,Fair
9302,798,Very Good
9303,762,Very Good
9304,730,Very Good
9305,643,Good
9306,806,Very Good
9307,440,Fair
9308,633,Good
9309,664,Good
9310,525,Fair
9311,606,Good
9312,798,Very Good
9313,798,Very Good
9314,440,Fair
9315,534,Fair
9316,459,Fair
9317,806,Very Good
9318,725,Very Good
9319,548,Fair
9320,798,Very Good
9321,798,Very Good
9322,660,Good
9323,552,Fair
9324,660,Good
9325,768,Very Good
9326,762,Very Good
9327,900,Very Good
9328,631,Good
9329,745,Very Good
9330,768,Very Good
9331,798,Very Good
9332,762,Very Good
9333,814,Very Good
9334,433,Fair
9335,796,Very Good
9336,548,Fair
9337,863,Very Good
9338,550,Fair
9339,625,Good
9340,728,Very Good
9341,783,Very Good
9342,471,Fair
9343,534,Fair
9344,700,Good
9345,548,Fair
9346,900,Very Good
9347,745,Very Good
9348,744,Very Good
9349,762,Very Good
9350,798,Very Good
9351,606,Good
9352,534,Fair
9353,400,LOW
9354,300,LOW
9355,633,Good
9356,728,Very Good
9357,615,Good
9358,433,Fair
9359,730,Very Good
9360,772,Very Good
9361,534,Fair
9362,796,Very Good
9363,798,Very Good
9364,725,Very Good
9365,631,Good
9366,627,Good
9367,608,Good
9368,534,Fair
9369,534,Fair
9370,900,Very Good
9371,591,Fair
9372,623,Good
9373,631,Good
9374,630,Good
9375,664,Good
9376,798,Very Good
9377,591,Fair
9378,900,Very Good
9379,844,Very Good
9380,798,Very Good
9381,732,Very Good
9382,756,Very Good
9383,798,Very Good
9384,433,Fair
9385,300,LOW
9386,798,Very Good
9387,534,Fair
9388,606,Good
9389,593,Fair
9390,548,Fair
9391,796,Very Good
9392,798,Very Good
9393,814,Very Good
9394,606,Good
9395,552,Fair
9396,412,Fair
9397,798,Very Good
9398,444,Fair
9399,454,Fair
9400,699,Good
9401,548,Fair
9402,389,LOW
9403,631,Good
9404,601,Good
9405,459,Fair
9406,654,Good
9407,680,Good
9408,433,Fair
9409,640,Good
9410,900,Very Good
9411,762,Very Good
9412,664,Good
9413,432,Fair
9414,651,Good
9415,601,Good
9416,300,LOW
9417,651,Good
9418,300,LOW
9419,762,Very Good
9420,433,Fair
9421,534,Fair
9422,488,Fair
9423,814,Very Good
9424,300,LOW
9425,725,Very Good
9426,725,Very Good
9427,744,Very Good
9428,798,Very Good
9429,664,Good
9430,725,Very Good
9431,607,Good
9432,798,Very Good
9433,535,Fair
9434,762,Very Good
9435,654,Good
9436,844,Very Good
9437,663,Good
9438,654,Good
9439,435,Fair
9440,623,Good
9441,517,Fair
9442,663,Good
9443,476,Fair
9444,796,Very Good
9445,534,Fair
9446,534,Fair
9447,575,Fair
9448,750,Very Good
9449,606,Good
9450,534,Fair
9451,534,Fair
9452,631,Good
9453,608,Good
9454,844,Very Good
9455,625,Good
9456,800,Very Good
9457,772,Very Good
9458,534,Fair
9459,708,Very Good
9460,713,Very Good
9461,300,LOW
9462,517,Fair
9463,790,Very Good
9464,625,Good
9465,563,Fair
9466,900,Very Good
9467,300,LOW
9468,534,Fair
9469,798,Very Good
9470,606,Good
9471,762,Very Good
9472,762,Very Good
9473,762,Very Good
9474,640,Good
9475,651,Good
9476,358,LOW
9477,709,Very Good
9478,625,Good
9479,534,Fair
9480,477,Fair
9481,776,Very Good
9482,444,Fair
9483,606,Good
9484,744,Very Good
9485,551,Fair
9486,300,LOW
9487,616,Good
9488,663,Good
9489,454,Fair
9490,900,Very Good
9491,798,Very Good
9492,606,Good
9493,563,Fair
9494,745,Very Good
9495,608,Good
9496,661,Good
9497,426,Fair
9498,772,Very Good
9499,517,Fair
9500,492,Fair
9501,534,Fair
9502,300,LOW
9503,534,Fair
9504,664,Good
9505,534,Fair
9506,420,Fair
9507,606,Good
9508,568,Fair
9509,444,Fair
9510,513,Fair
9511,762,Very Good
9512,563,Fair
9513,900,Very Good
9514,534,Fair
9515,745,Very Good
9516,548,Fair
9517,798,Very Good
9518,762,Very Good
9519,591,Fair
9520,762,Very Good
9521,798,Very Good
9522,772,Very Good
9523,806,Very Good
9524,444,Fair
9525,762,Very Good
9526,626,Good
9527,591,Fair
9528,796,Very Good
9529,550,Fair
9530,758,Very Good
9531,517,Fair
9532,481,Fair
9533,705,Very Good
9534,591,Fair
