,FICO_Score,FICO_Class
5381,812,Very Good
5382,458,Fair
5383,572,Fair
5384,767,Very Good
5385,553,Fair
5386,769,Very Good
5387,494,Fair
5388,529,Fair
5389,562,Fair
5390,804,Very Good
5391,574,Fair
5392,671,Good
5393,779,Very Good
5394,724,Very Good
5395,791,Very Good
5396,604,Good
5397,471,Fair
5398,650,Good
5399,609,Good
5400,734,Very Good
5401,544,Fair
5402,671,Good
5403,717,Very Good
5404,623,Good
5405,710,Very Good
5406,622,Good
5407,545,Fair
5408,779,Very Good
5409,688,Good
5410,732,Very Good
5411,809,Very Good
5412,842,Very Good
5413,443,Fair
5414,547,Fair
5415,497,Fair
5416,808,Very Good
5417,616,Good
5418,736,Very Good
5419,777,Very Good
5420,713,Very Good
5421,599,Fair
5422,737,Very Good
5423,590,Fair
5424,510,Fair
5425,404,Fair
5426,626,Good
5427,675,Good
5428,819,Very Good
5429,718,Very Good
5430,884,Very Good
5431,792,Very Good
5432,740,Very Good
5433,554,Fair
5434,760,Very Good
5435,793,Very Good
5436,458,Fair
5437,564,Fair
5438,734,Very Good
5439,795,Very Good
5440,841,Very Good
5441,753,Very Good
5442,559,Fair
5443,470,Fair
5444,691,Good
5445,646,Good
5446,472,Fair
5447,718,Very Good
5448,591,Fair
5449,689,Good
5450,825,Very Good
5451,510,Fair
5452,578,Fair
5453,523,Fair
5454,793,Very Good
5455,640,Good
5456,508,Fair
5457,603,Good
5458,836,Very Good
5459,517,Fair
5460,732,Very Good
5461,565,Fair
5462,797,Very Good
5463,585,Fair
5464,546,Fair
5465,494,Fair
5466,609,Good
5467,626,Good
5468,673,Good
5469,562,Fair
5470,880,Very Good
5471,857,Very Good
5472,535,Fair
5473,582,Fair
5474,856,Very Good
5475,430,Fair
5476,629,Good
5477,805,Very Good
5478,722,Very Good
5479,803,Very Good
5480,547,Fair
5481,654,Good
5482,482,Fair
5483,457,Fair
5484,870,Very Good
5485,691,Good
5486,833,Very Good
5487,398,LOW
5488,805,Very Good
5489,854,Very Good
5490,856,Very Good
5491,769,Very Good
5492,412,Fair
5493,588,Fair
5494,482,Fair
5495,762,Very Good
5496,444,Fair
5497,813,Very Good
5498,559,Fair
5499,797,Very Good
5500,437,Fair
5501,594,Fair
5502,876,Very Good
5503,753,Very Good
5504,694,Good
5505,631,Good
5506,755,Very Good
5507,587,Fair
5508,455,Fair
5509,467,Fair
5510,639,Good
5511,728,Very Good
5512,742,Very Good
5513,643,Good
5514,865,Very Good
5515,621,Good
5516,760,Very Good
5517,729,Very Good
5518,828,Very Good
5519,804,Very Good
5520,768,Very Good
5521,844,Very Good
5522,596,Fair
5523,512,Fair
5524,604,Good
5525,669,Good
5526,492,Fair
5527,845,Very Good
5528,594,Fair
5529,643,Good
5530,834,Very Good
5531,813,Very Good
5532,677,Good
5533,720,Very Good
5534,573,Fair
5535,669,Good
5536,699,Good
5537,586,Fair
5538,609,Good
5539,586,Fair
5540,822,Very Good
5541,863,Very Good
5542,654,Good
5543,597,Fair
5544,625,Good
5545,529,Fair
5546,578,Fair
5547,828,Very Good
5548,705,Very Good
5549,779,Very Good
5550,445,Fair
5551,722,Very Good
5552,490,Fair
5553,659,Good
5554,581,Fair
5555,499,Fair
5556,458,Fair
5557,771,Very Good
5558,519,Fair
5559,585,Fair
5560,624,Good
5561,690,Good
5562,805,Very Good
5563,852,Very Good
5564,727,Very Good
5565,522,Fair
5566,760,Very Good
5567,813,Very Good
5568,784,Very Good
5569,434,Fair
5570,832,Very Good
5571,690,Good
5572,869,Very Good
5573,835,Very Good
5574,870,Very Good
5575,562,Fair
5576,774,Very Good
5577,500,Fair
5578,646,Good
5579,426,Fair
5580,660,Good
5581,804,Very Good
5582,488,Fair
5583,471,Fair
5584,435,Fair
5585,867,Very Good
5586,480,Fair
5587,753,Very Good
5588,725,Very Good
5589,859,Very Good
5590,469,Fair
5591,714,Very Good
5592,602,Good
5593,702,Very Good
5594,391,LOW
5595,811,Very Good
5596,753,Very Good
5597,708,Very Good
5598,589,Fair
5599,532,Fair
5600,753,Very Good
5601,835,Very Good
5602,633,Good
5603,685,Good
5604,533,Fair
5605,608,Good
5606,758,Very Good
5607,744,Very Good
5608,849,Very Good
5609,782,Very Good
5610,838,Very Good
5611,421,Fair
5612,695,Good
5613,584,Fair
5614,555,Fair
5615,534,Fair
5616,544,Fair
5617,875,Very Good
5618,443,Fair
5619,846,Very Good
5620,560,Fair
5621,643,Good
5622,594,Fair
5623,632,Good
5624,503,Fair
5625,867,Very Good
5626,620,Good
5627,640,Good
5628,500,Fair
5629,736,Very Good
5630,671,Good
5631,719,Very Good
5632,484,Fair
5633,798,Very Good
5634,665,Good
5635,398,LOW
5636,566,Fair
5637,401,Fair
5638,715,Very Good
5639,774,Very Good
5640,580,Fair
5641,848,Very Good
5642,854,Very Good
5643,415,Fair
5644,682,Good
5645,490,Fair
5646,620,Good
5647,642,Good
5648,519,Fair
5649,668,Good
5650,495,Fair
5651,640,Good
5652,518,Fair
5653,528,Fair
5654,658,Good
5655,621,Good
5656,492,Fair
5657,548,Fair
5658,594,Fair
5659,762,Very Good
5660,510,Fair
5661,763,Very Good
5662,422,Fair
5663,834,Very Good
5664,679,Good
5665,490,Fair
5666,609,Good
5667,557,Fair
5668,812,Very Good
5669,500,Fair
5670,621,Good
5671,807,Very Good
5672,382,LOW
5673,654,Good
5674,679,Good
5675,634,Good
5676,393,LOW
5677,775,Very Good
5678,762,Very Good
5679,433,Fair
5680,807,Very Good
5681,533,Fair
5682,841,Very Good
5683,523,Fair
5684,826,Very Good
5685,779,Very Good
5686,773,Very Good
5687,453,Fair
5688,674,Good
5689,836,Very Good
5690,470,Fair
5691,844,Very Good
5692,574,Fair
5693,812,Very Good
5694,676,Good
5695,614,Good
5696,842,Very Good
5697,714,Very Good
5698,683,Good
5699,789,Very Good
5700,615,Good
5701,868,Very Good
5702,661,Good
5703,649,Good
5704,752,Very Good
5705,606,Good
5706,660,Good
5707,728,Very Good
5708,570,Fair
5709,708,Very Good
5710,707,Very Good
5711,483,Fair
5712,892,Very Good
5713,586,Fair
5714,400,LOW
5715,489,Fair
5716,438,Fair
5717,423,Fair
5718,759,Very Good
5719,723,Very Good
5720,627,Good
5721,655,Good
5722,700,Good
5723,440,Fair
5724,442,Fair
5725,634,Good
5726,678,Good
5727,513,Fair
5728,591,Fair
5729,501,Fair
5730,601,Good
5731,560,Fair
5732,718,Very Good
5733,745,Very Good
5734,574,Fair
5735,881,Very Good
5736,590,Fair
5737,611,Good
5738,616,Good
5739,779,Very Good
5740,835,Very Good
5741,605,Good
5742,736,Very Good
5743,852,Very Good
5744,782,Very Good
5745,559,Fair
5746,632,Good
5747,607,Good
5748,408,Fair
5749,700,Good
5750,694,Good
5751,756,Very Good
5752,600,Fair
5753,800,Very Good
5754,501,Fair
5755,695,Good
5756,665,Good
5757,863,Very Good
5758,664,Good
5759,804,Very Good
5760,633,Good
5761,843,Very Good
5762,493,Fair
5763,697,Good
5764,705,Very Good
5765,873,Very Good
5766,717,Very Good
5767,402,Fair
5768,492,Fair
5769,588,Fair
5770,771,Very Good
5771,742,Very Good
5772,449,Fair
5773,561,Fair
5774,692,Good
5775,754,Very Good
5776,462,Fair
5777,625,Good
5778,609,Good
5779,708,Very Good
5780,817,Very Good
5781,468,Fair
5782,395,LOW
5783,872,Very Good
5784,768,Very Good
5785,723,Very Good
5786,479,Fair
5787,611,Good
5788,779,Very Good
5789,827,Very Good
5790,482,Fair
5791,737,Very Good
5792,861,Very Good
5793,807,Very Good
5794,688,Good
5795,625,Good
5796,636,Good
5797,809,Very Good
5798,584,Fair
5799,706,Very Good
5800,743,Very Good
5801,740,Very Good
5802,822,Very Good
5803,780,Very Good
5804,448,Fair
5805,678,Good
5806,517,Fair
5807,644,Good
5808,718,Very Good
5809,506,Fair
5810,805,Very Good
5811,556,Fair
5812,839,Very Good
5813,792,Very Good
5814,431,Fair
5815,600,Fair
5816,714,Very Good
5817,624,Good
5818,804,Very Good
5819,700,Good
5820,624,Good
5821,841,Very Good
5822,708,Very Good
5823,826,Very Good
5824,645,Good
5825,614,Good
5826,600,Fair
5827,480,Fair
5828,630,Good
5829,840,Very Good
5830,804,Very Good
5831,396,LOW
5832,668,Good
5833,796,Very Good
5834,826,Very Good
5835,563,Fair
5836,564,Fair
5837,696,Good
5838,527,Fair
5839,649,Good
5840,810,Very Good
5841,629,Good
5842,615,Good
5843,830,Very Good
5844,841,Very Good
5845,460,Fair
5846,584,Fair
5847,621,Good
5848,699,Good
5849,437,Fair
5850,829,Very Good
5851,642,Good
5852,742,Very Good
5853,582,Fair
5854,752,Very Good
5855,499,Fair
5856,535,Fair
5857,848,Very Good
5858,697,Good
5859,487,Fair
5860,694,Good
5861,609,Good
5862,571,Fair
5863,412,Fair
5864,595,Fair
5865,524,Fair
5866,771,Very Good
5867,823,Very Good
5868,727,Very Good
5869,801,Very Good
5870,801,Very Good
5871,708,Very Good
5872,563,Fair
5873,474,Fair
5874,729,Very Good
5875,858,Very Good
5876,641,Good
5877,775,Very Good
5878,553,Fair
5879,635,Good
5880,617,Good
5881,627,Good
5882,480,Fair
5883,589,Fair
5884,526,Fair
5885,493,Fair
5886,595,Fair
5887,558,Fair
5888,514,Fair
5889,587,Fair
5890,675,Good
5891,430,Fair
5892,774,Very Good
5893,734,Very Good
5894,726,Very Good
5895,587,Fair
5896,831,Very Good
5897,788,Very Good
5898,467,Fair
5899,441,Fair
5900,553,Fair
5901,641,Good
5902,735,Very Good
5903,671,Good
5904,434,Fair
5905,718,Very Good
5906,722,Very Good
5907,841,Very Good
5908,453,Fair
5909,608,Good
5910,747,Very Good
5911,815,Very Good
5912,791,Very Good
5913,586,Fair
5914,799,Very Good
5915,493,Fair
5916,602,Good
5917,549,Fair
5918,554,Fair
5919,717,Very Good
5920,840,Very Good
5921,718,Very Good
5922,695,Good
5923,464,Fair
5924,523,Fair
5925,493,Fair
5926,533,Fair
5927,859,Very Good
5928,417,Fair
5929,723,Very Good
5930,638,Good
5931,765,Very Good
5932,670,Good
5933,608,Good
5934,499,Fair
5935,744,Very Good
5936,848,Very Good
5937,567,Fair
5938,570,Fair
5939,832,Very Good
5940,787,Very Good
5941,747,Very Good
5942,639,Good
5943,748,Very Good
5944,756,Very Good
5945,840,Very Good
5946,528,Fair
5947,598,Fair
5948,716,Very Good
5949,768,Very Good
5950,595,Fair
5951,838,Very Good
5952,829,Very Good
5953,777,Very Good
5954,555,Fair
5955,693,Good
5956,738,Very Good
5957,606,Good
5958,643,Good
5959,829,Very Good
5960,469,Fair
5961,842,Very Good
5962,720,Very Good
5963,880,Very Good
5964,731,Very Good
5965,706,Very Good
5966,782,Very Good
5967,662,Good
5968,604,Good
5969,517,Fair
5970,821,Very Good
5971,700,Good
5972,442,Fair
5973,615,Good
5974,786,Very Good
5975,688,Good
5976,669,Good
5977,540,Fair
5978,610,Good
5979,836,Very Good
5980,700,Good
5981,679,Good
5982,663,Good
5983,713,Very Good
5984,640,Good
5985,575,Fair
5986,628,Good
5987,603,Good
5988,839,Very Good
5989,702,Very Good
5990,853,Very Good
5991,400,LOW
5992,450,Fair
5993,720,Very Good
5994,725,Very Good
5995,781,Very Good
5996,476,Fair
5997,409,Fair
5998,475,Fair
5999,835,Very Good
6000,769,Very Good
6001,447,Fair
6002,793,Very Good
6003,794,Very Good
6004,794,Very Good
6005,749,Very Good
6006,731,Very Good
6007,708,Very Good
6008,555,Fair
6009,862,Very Good
6010,618,Good
6011,637,Good
6012,866,Very Good
6013,680,Good
6014,485,Fair
6015,807,Very Good
6016,849,Very Good
6017,521,Fair
6018,522,Fair
6019,825,Very Good
6020,747,Very Good
6021,621,Good
6022,743,Very Good
6023,674,Good
6024,798,Very Good
6025,673,Good
6026,846,Very Good
6027,796,Very Good
6028,626,Good
6029,758,Very Good
6030,705,Very Good
6031,720,Very Good
6032,550,Fair
6033,675,Good
6034,828,Very Good
6035,569,Fair
6036,658,Good
6037,658,Good
6038,730,Very Good
6039,767,Very Good
6040,714,Very Good
6041,548,Fair
6042,764,Very Good
6043,763,Very Good
6044,891,Very Good
6045,710,Very Good
6046,469,Fair
6047,670,Good
6048,511,Fair
6049,602,Good
6050,634,Good
6051,730,Very Good
6052,675,Good
6053,471,Fair
6054,784,Very Good
6055,797,Very Good
6056,648,Good
6057,654,Good
6058,681,Good
6059,739,Very Good
6060,586,Fair
6061,561,Fair
6062,735,Very Good
6063,793,Very Good
6064,613,Good
6065,581,Fair
6066,851,Very Good
6067,888,Very Good
6068,831,Very Good
6069,792,Very Good
6070,789,Very Good
6071,827,Very Good
6072,796,Very Good
6073,529,Fair
6074,462,Fair
6075,732,Very Good
6076,731,Very Good
6077,466,Fair
6078,375,LOW
6079,804,Very Good
6080,656,Good
6081,735,Very Good
6082,768,Very Good
6083,584,Fair
6084,654,Good
6085,408,Fair
6086,562,Fair
6087,605,Good
6088,465,Fair
6089,659,Good
6090,720,Very Good
6091,839,Very Good
6092,824,Very Good
6093,693,Good
6094,524,Fair
6095,838,Very Good
6096,736,Very Good
6097,665,Good
6098,649,Good
6099,850,Very Good
6100,518,Fair
6101,863,Very Good
6102,645,Good
6103,637,Good
6104,758,Very Good
6105,585,Fair
6106,512,Fair
6107,865,Very Good
6108,689,Good
6109,644,Good
6110,722,Very Good
6111,485,Fair
6112,804,Very Good
6113,826,Very Good
6114,661,Good
6115,715,Very Good
6116,735,Very Good
6117,473,Fair
6118,657,Good
6119,633,Good
6120,739,Very Good
6121,753,Very Good
6122,769,Very Good
6123,817,Very Good
6124,483,Fair
6125,712,Very Good
6126,702,Very Good
6127,709,Very Good
6128,645,Good
6129,639,Good
6130,632,Good
6131,803,Very Good
6132,744,Very Good
6133,619,Good
6134,765,Very Good
6135,784,Very Good
6136,592,Fair
6137,713,Very Good
6138,599,Fair
6139,771,Very Good
6140,759,Very Good
6141,866,Very Good
6142,562,Fair
6143,504,Fair
6144,848,Very Good
6145,775,Very Good
6146,755,Very Good
6147,503,Fair
6148,880,Very Good
6149,632,Good
6150,726,Very Good
6151,387,LOW
6152,807,Very Good
6153,702,Very Good
6154,658,Good
6155,799,Very Good
6156,818,Very Good
6157,594,Fair
6158,661,Good
6159,485,Fair
6160,737,Very Good
6161,739,Very Good
6162,437,Fair
6163,677,Good
6164,630,Good
6165,837,Very Good
6166,670,Good
6167,734,Very Good
6168,838,Very Good
6169,788,Very Good
6170,805,Very Good
6171,634,Good
6172,790,Very Good
6173,875,Very Good
6174,450,Fair
6175,528,Fair
6176,600,Fair
6177,661,Good
6178,750,Very Good
6179,632,Good
6180,723,Very Good
6181,820,Very Good
6182,567,Fair
6183,631,Good
6184,692,Good
6185,830,Very Good
6186,751,Very Good
6187,618,Good
6188,846,Very Good
6189,573,Fair
6190,639,Good
6191,524,Fair
6192,481,Fair
6193,543,Fair
6194,439,Fair
6195,756,Very Good
6196,690,Good
6197,595,Fair
6198,801,Very Good
6199,445,Fair
6200,733,Very Good
6201,559,Fair
6202,550,Fair
6203,700,Good
6204,593,Fair
6205,719,Very Good
6206,507,Fair
6207,413,Fair
6208,646,Good
6209,738,Very Good
6210,766,Very Good
6211,782,Very Good
6212,566,Fair
6213,792,Very Good
6214,696,Good
6215,790,Very Good
6216,626,Good
6217,840,Very Good
6218,810,Very Good
6219,543,Fair
6220,498,Fair
6221,690,Good
6222,586,Fair
6223,778,Very Good
6224,561,Fair
6225,609,Good
6226,579,Fair
6227,638,Good
6228,752,Very Good
6229,704,Very Good
6230,674,Good
6231,705,Very Good
6232,835,Very Good
6233,863,Very Good
6234,547,Fair
6235,877,Very Good
6236,521,Fair
6237,776,Very Good
6238,730,Very Good
6239,640,Good
6240,808,Very Good
6241,611,Good
6242,534,Fair
6243,441,Fair
6244,662,Good
6245,579,Fair
6246,459,Fair
6247,489,Fair
6248,612,Good
6249,628,Good
6250,417,Fair
6251,487,Fair
6252,668,Good
6253,612,Good
6254,714,Very Good
6255,558,Fair
6256,611,Good
6257,767,Very Good
6258,745,Very Good
6259,708,Very Good
6260,712,Very Good
6261,604,Good
6262,392,LOW
6263,613,Good
6264,601,Good
6265,872,Very Good
6266,746,Very Good
6267,395,LOW
6268,559,Fair
6269,842,Very Good
6270,618,Good
6271,486,Fair
6272,798,Very Good
6273,744,Very Good
6274,874,Very Good
6275,642,Good
6276,591,Fair
6277,488,Fair
6278,533,Fair
6279,626,Good
6280,601,Good
6281,846,Very Good
6282,690,Good
6283,636,Good
6284,655,Good
6285,765,Very Good
6286,449,Fair
6287,616,Good
6288,544,Fair
6289,507,Fair
6290,641,Good
6291,696,Good
6292,499,Fair
6293,669,Good
6294,792,Very Good
6295,808,Very Good
6296,853,Very Good
6297,682,Good
6298,552,Fair
6299,832,Very Good
6300,590,Fair
6301,735,Very Good
6302,469,Fair
6303,732,Very Good
6304,771,Very Good
6305,682,Good
6306,765,Very Good
6307,431,Fair
6308,631,Good
6309,658,Good
6310,743,Very Good
6311,526,Fair
6312,695,Good
6313,760,Very Good
6314,793,Very Good
6315,575,Fair
6316,828,Very Good
6317,783,Very Good
6318,624,Good
6319,864,Very Good
6320,473,Fair
6321,570,Fair
6322,858,Very Good
6323,794,Very Good
6324,781,Very Good
6325,753,Very Good
6326,775,Very Good
6327,636,Good
6328,550,Fair
6329,689,Good
6330,721,Very Good
6331,897,Very Good
6332,829,Very Good
6333,698,Good
6334,845,Very Good
6335,665,Good
6336,786,Very Good
6337,559,Fair
6338,868,Very Good
6339,549,Fair
6340,827,Very Good
6341,671,Good
6342,398,LOW
6343,567,Fair
6344,615,Good
6345,513,Fair
6346,767,Very Good
6347,559,Fair
6348,712,Very Good
6349,869,Very Good
6350,702,Very Good
6351,824,Very Good
6352,530,Fair
6353,643,Good
6354,620,Good
6355,542,Fair
6356,749,Very Good
6357,400,LOW
6358,867,Very Good
6359,524,Fair
6360,805,Very Good
6361,737,Very Good
6362,650,Good
6363,812,Very Good
6364,785,Very Good
6365,383,LOW
6366,868,Very Good
6367,643,Good
6368,890,Very Good
6369,592,Fair
6370,650,Good
6371,576,Fair
6372,594,Fair
6373,829,Very Good
6374,855,Very Good
6375,801,Very Good
6376,844,Very Good
6377,642,Good
6378,665,Good
6379,547,Fair
6380,530,Fair
6381,635,Good
6382,552,Fair
6383,532,Fair
6384,813,Very Good
6385,430,Fair
6386,608,Good
6387,818,Very Good
6388,704,Very Good
6389,630,Good
6390,513,Fair
6391,764,Very Good
6392,520,Fair
6393,744,Very Good
6394,660,Good
6395,666,Good
6396,832,Very Good
6397,844,Very Good
6398,642,Good
6399,748,Very Good
6400,754,Very Good
6401,849,Very Good
6402,735,Very Good
6403,734,Very Good
6404,649,Good
6405,759,Very Good
6406,721,Very Good
6407,692,Good
6408,752,Very Good
6409,654,Good
6410,563,Fair
6411,759,Very Good
6412,769,Very Good
6413,420,Fair
6414,728,Very Good
6415,533,Fair
6416,839,Very Good
6417,820,Very Good
6418,503,Fair
6419,495,Fair
6420,847,Very Good
6421,496,Fair
6422,552,Fair
6423,772,Very Good
6424,782,Very Good
6425,592,Fair
6426,842,Very Good
6427,558,Fair
6428,570,Fair
6429,479,Fair
6430,793,Very Good
6431,722,Very Good
6432,709,Very Good
6433,495,Fair
6434,866,Very Good
6435,535,Fair
6436,629,Good
6437,744,Very Good
6438,556,Fair
6439,603,Good
6440,721,Very Good
6441,561,Fair
6442,617,Good
6443,472,Fair
6444,674,Good
6445,587,Fair
6446,725,Very Good
6447,736,Very Good
6448,489,Fair
6449,600,Fair
6450,838,Very Good
6451,684,Good
6452,590,Fair
6453,638,Good
6454,742,Very Good
6455,811,Very Good
6456,643,Good
6457,639,Good
6458,597,Fair
6459,748,Very Good
6460,478,Fair
6461,676,Good
6462,589,Fair
6463,576,Fair
6464,708,Very Good
6465,576,Fair
6466,532,Fair
6467,700,Good
6468,795,Very Good
6469,776,Very Good
6470,473,Fair
6471,797,Very Good
6472,873,Very Good
6473,761,Very Good
6474,737,Very Good
6475,554,Fair
6476,513,Fair
6477,430,Fair
6478,845,Very Good
6479,868,Very Good
6480,718,Very Good
6481,555,Fair
6482,430,Fair
6483,831,Very Good
6484,831,Very Good
6485,560,Fair
6486,555,Fair
6487,432,Fair
6488,631,Good
6489,633,Good
6490,707,Very Good
6491,666,Good
6492,563,Fair
6493,573,Fair
6494,581,Fair
6495,547,Fair
6496,569,Fair
6497,830,Very Good
6498,683,Good
6499,443,Fair
6500,792,Very Good
6501,569,Fair
6502,778,Very Good
6503,391,LOW
6504,593,Fair
6505,779,Very Good
6506,535,Fair
6507,802,Very Good
6508,823,Very Good
6509,560,Fair
6510,779,Very Good
6511,824,Very Good
6512,837,Very Good
6513,740,Very Good
6514,732,Very Good
6515,566,Fair
6516,819,Very Good
6517,512,Fair
6518,592,Fair
6519,566,Fair
6520,516,Fair
6521,658,Good
6522,602,Good
6523,479,Fair
6524,790,Very Good
6525,672,Good
6526,771,Very Good
6527,773,Very Good
6528,516,Fair
6529,701,Very Good
6530,482,Fair
6531,488,Fair
6532,782,Very Good
6533,640,Good
6534,735,Very Good
6535,754,Very Good
6536,590,Fair
6537,727,Very Good
6538,621,Good
6539,444,Fair
6540,778,Very Good
6541,668,Good
6542,755,Very Good
6543,760,Very Good
6544,837,Very Good
6545,594,Fair
6546,790,Very Good
6547,602,Good
6548,510,Fair
6549,753,Very Good
6550,696,Good
6551,535,Fair
6552,762,Very Good
6553,596,Fair
6554,549,Fair
6555,637,Good
6556,407,Fair
6557,531,Fair
6558,468,Fair
6559,768,Very Good
6560,578,Fair
6561,733,Very Good
6562,576,Fair
6563,704,Very Good
6564,752,Very Good
6565,670,Good
6566,531,Fair
6567,827,Very Good
6568,864,Very Good
6569,578,Fair
6570,644,Good
6571,582,Fair
6572,513,Fair
6573,549,Fair
6574,775,Very Good
6575,876,Very Good
6576,499,Fair
6577,654,Good
6578,680,Good
6579,782,Very Good
6580,825,Very Good
6581,523,Fair
6582,636,Good
6583,476,Fair
6584,651,Good
6585,864,Very Good
6586,821,Very Good
6587,486,Fair
6588,791,Very Good
6589,560,Fair
6590,529,Fair
6591,815,Very Good
6592,712,Very Good
6593,770,Very Good
6594,632,Good
6595,666,Good
6596,650,Good
6597,500,Fair
6598,743,Very Good
6599,435,Fair
6600,859,Very Good
6601,420,Fair
6602,850,Very Good
6603,622,Good
6604,579,Fair
6605,675,Good
6606,662,Good
6607,754,Very Good
6608,497,Fair
6609,610,Good
6610,713,Very Good
6611,620,Good
6612,565,Fair
6613,593,Fair
6614,680,Good
6615,718,Very Good
6616,461,Fair
6617,489,Fair
6618,476,Fair
6619,895,Very Good
6620,546,Fair
6621,860,Very Good
6622,395,LOW
6623,614,Good
6624,846,Very Good
6625,674,Good
6626,846,Very Good
6627,703,Very Good
6628,676,Good
6629,587,Fair
6630,875,Very Good
6631,544,Fair
6632,778,Very Good
6633,748,Very Good
6634,834,Very Good
6635,595,Fair
6636,700,Good
6637,675,Good
6638,794,Very Good
6639,804,Very Good
6640,698,Good
6641,596,Fair
6642,848,Very Good
6643,753,Very Good
6644,605,Good
6645,419,Fair
6646,559,Fair
6647,849,Very Good
6648,487,Fair
6649,421,Fair
6650,724,Very Good
6651,666,Good
6652,618,Good
6653,780,Very Good
6654,510,Fair
6655,722,Very Good
6656,640,Good
6657,630,Good
6658,594,Fair
6659,680,Good
6660,622,Good
6661,525,Fair
6662,629,Good
6663,739,Very Good
6664,546,Fair
6665,749,Very Good
6666,549,Fair
6667,785,Very Good
6668,609,Good
6669,642,Good
6670,660,Good
6671,483,Fair
6672,816,Very Good
6673,845,Very Good
6674,758,Very Good
6675,524,Fair
6676,823,Very Good
6677,479,Fair
6678,612,Good
6679,674,Good
6680,733,Very Good
6681,759,Very Good
6682,633,Good
6683,747,Very Good
6684,575,Fair
6685,793,Very Good
6686,768,Very Good
6687,667,Good
6688,566,Fair
6689,793,Very Good
6690,746,Very Good
6691,863,Very Good
6692,693,Good
6693,713,Very Good
6694,868,Very Good
6695,689,Good
6696,784,Very Good
6697,598,Fair
6698,537,Fair
6699,470,Fair
6700,557,Fair
6701,629,Good
6702,451,Fair
6703,643,Good
6704,718,Very Good
6705,526,Fair
6706,822,Very Good
6707,403,Fair
6708,510,Fair
6709,751,Very Good
6710,753,Very Good
6711,840,Very Good
6712,422,Fair
6713,594,Fair
6714,769,Very Good
6715,723,Very Good
6716,536,Fair
6717,389,LOW
6718,556,Fair
6719,683,Good
6720,637,Good
6721,540,Fair
6722,741,Very Good
6723,665,Good
6724,635,Good
6725,579,Fair
6726,533,Fair
6727,576,Fair
6728,640,Good
6729,703,Very Good
6730,730,Very Good
6731,709,Very Good
6732,588,Fair
6733,648,Good
6734,460,Fair
6735,636,Good
6736,588,Fair
6737,791,Very Good
6738,592,Fair
6739,476,Fair
6740,457,Fair
6741,858,Very Good
6742,413,Fair
6743,678,Good
6744,692,Good
6745,619,Good
6746,801,Very Good
6747,572,Fair
6748,739,Very Good
6749,613,Good
6750,542,Fair
6751,637,Good
6752,571,Fair
6753,637,Good
6754,620,Good
6755,738,Very Good
6756,738,Very Good
6757,793,Very Good
6758,682,Good
6759,837,Very Good
6760,678,Good
6761,742,Very Good
6762,732,Very Good
6763,571,Fair
6764,650,Good
6765,557,Fair
6766,443,Fair
6767,445,Fair
6768,529,Fair
6769,689,Good
6770,609,Good
6771,594,Fair
6772,605,Good
6773,621,Good
6774,499,Fair
6775,765,Very Good
6776,625,Good
6777,517,Fair
6778,492,Fair
6779,557,Fair
6780,757,Very Good
6781,579,Fair
6782,612,Good
6783,822,Very Good
6784,757,Very Good
6785,719,Very Good
6786,888,Very Good
6787,465,Fair
6788,813,Very Good
6789,880,Very Good
6790,816,Very Good
6791,782,Very Good
6792,762,Very Good
6793,573,Fair
6794,741,Very Good
6795,819,Very Good
6796,697,Good
6797,659,Good
6798,611,Good
6799,809,Very Good
6800,624,Good
6801,805,Very Good
6802,599,Fair
6803,594,Fair
6804,668,Good
6805,552,Fair
6806,845,Very Good
6807,653,Good
6808,597,Fair
6809,771,Very Good
6810,557,Fair
6811,740,Very Good
6812,512,Fair
6813,524,Fair
6814,810,Very Good
6815,841,Very Good
6816,549,Fair
6817,737,Very Good
6818,641,Good
6819,610,Good
6820,639,Good
6821,435,Fair
6822,457,Fair
6823,669,Good
6824,591,Fair
6825,758,Very Good
6826,457,Fair
6827,683,Good
6828,749,Very Good
6829,610,Good
6830,675,Good
6831,614,Good
6832,672,Good
6833,545,Fair
6834,513,Fair
6835,457,Fair
6836,509,Fair
6837,479,Fair
6838,560,Fair
6839,711,Very Good
6840,801,Very Good
6841,836,Very Good
6842,569,Fair
6843,770,Very Good
6844,707,Very Good
6845,717,Very Good
6846,638,Good
6847,524,Fair
6848,771,Very Good
6849,806,Very Good
6850,631,Good
6851,508,Fair
6852,701,Very Good
6853,593,Fair
6854,602,Good
6855,721,Very Good
6856,473,Fair
6857,761,Very Good
6858,489,Fair
6859,700,Good
6860,634,Good
6861,428,Fair
6862,704,Very Good
6863,540,Fair
6864,838,Very Good
6865,841,Very Good
6866,825,Very Good
6867,825,Very Good
6868,544,Fair
6869,704,Very Good
6870,414,Fair
6871,752,Very Good
6872,569,Fair
6873,819,Very Good
6874,841,Very Good
6875,562,Fair
6876,742,Very Good
6877,801,Very Good
6878,627,Good
6879,840,Very Good
6880,626,Good
6881,603,Good
6882,554,Fair
6883,651,Good
6884,633,Good
6885,545,Fair
6886,424,Fair
6887,596,Fair
6888,611,Good
6889,666,Good
6890,631,Good
6891,785,Very Good
6892,616,Good
6893,704,Very Good
6894,706,Very Good
6895,696,Good
6896,574,Fair
6897,619,Good
6898,634,Good
6899,627,Good
6900,689,Good
6901,808,Very Good
6902,605,Good
6903,656,Good
6904,670,Good
6905,486,Fair
